,Nx,Nt,Error
1778,32,40,0.0009043029102703085
1779,32,41,0.0008282135532935414
1780,32,42,0.0008605942172511677
1781,32,43,0.0008100806832035782
1782,32,44,0.0008356540633663971
1783,32,45,0.0008026881672145787
1784,32,46,0.0008216572761736313
1785,32,47,0.0008003778656686672
1786,32,48,0.0008138301529241555
1787,32,49,0.0008002047341865619
1788,32,50,0.0008094238122332226
1789,32,51,0.0008007635520107206
1790,32,52,0.0008069095429746752
1791,32,53,0.0008014486267190342
1792,32,54,0.0008054511641863327
1793,32,55,0.0008020385675275203
1794,32,56,0.0008045919462012568
1795,32,57,0.0008024810463860834
1796,32,58,0.0008040796326545635
1797,32,59,0.0008027886220665463
1798,33,2,0.24538111644849583
1799,33,3,0.11986894807240059
1800,33,4,0.07297721833344722
1801,33,5,0.05440682707880669
1802,33,6,0.042928325531582025
1803,33,7,0.03468683403546517
1804,33,8,0.02908364035589859
1805,33,9,0.024590681665562344
1806,33,10,0.02137739479512124
1807,33,11,0.018470059970431132
1808,33,12,0.01637839672040055
1809,33,13,0.014296101558268371
1810,33,14,0.012831411234557718
1811,33,15,0.011241299573824498
1812,33,16,0.010169332768840045
1813,33,17,0.008904587728857096
1814,33,18,0.008100791691186224
1815,33,19,0.007068150039364528
1816,33,20,0.006459751449505904
1817,33,21,0.005602883053764393
1818,33,22,0.005144171403281354
1819,33,23,0.004426617927933457
1820,33,24,0.004086653132809651
1821,33,25,0.003483247354801493
1822,33,26,0.0032395291369148676
1823,33,27,0.0027320529432072888
1824,33,28,0.0025670884326236773
1825,33,29,0.002142019534528075
1826,33,30,0.0020412763616062773
1827,33,31,0.0016885721327789941
1828,33,32,0.0016391013601674733
1829,33,33,0.001351361060681619
1830,33,34,0.0013407981971844585
1831,33,35,0.0011122406023476956
1832,33,36,0.0011282970695427887
1833,33,37,0.0009532608540719028
1834,33,38,0.0009841232203017139
1835,33,39,0.000855600439886885
1836,33,40,0.0008912881773144405
1837,33,41,0.0008006299777941411
1838,33,42,0.000834340659720555
1839,33,43,0.0007724015228519998
1840,33,44,0.0008007231638718522
1841,33,45,0.0007593286458839635
1842,33,46,0.00078137261504773
1843,33,47,0.0007540974892097762
1844,33,48,0.0007703685251328611
1845,33,49,0.0007525653824527974
1846,33,50,0.0007641155696672891
1847,33,51,0.000752580259090608
1848,33,52,0.0007605337891955829
1849,33,53,0.0007531121096733271
1850,33,54,0.0007584539386264049
1851,33,55,0.0007537153927483439
1852,33,56,0.0007572270361649945
1853,33,57,0.000754227751419769
1854,33,58,0.0007564926147298951
1855,33,59,0.0007546126542762372
1856,34,2,0.24484478746246494
1857,34,3,0.11942818681375676
1858,34,4,0.07262271987906743
1859,34,5,0.05414019714030248
1860,34,6,0.04270110581739934
1861,34,7,0.0345190856122223
1862,34,8,0.028947533641413822
1863,34,9,0.02450748172423849
1864,34,10,0.021318109302490746
1865,34,11,0.018456276986646647
1866,34,12,0.01638221746147286
1867,34,13,0.014339131827859803
1868,34,14,0.012886417297811653
1869,34,15,0.011329423315086289
1870,34,16,0.010264034917006495
1871,34,17,0.00902648500871141
1872,34,18,0.008224142462488758
1873,34,19,0.007213035338951052
1874,34,20,0.006601338262977496
1875,34,21,0.005760704150741214
1876,34,22,0.005294441463262405
1877,34,23,0.004588257474013788
1878,34,24,0.004237108791823844
1879,34,25,0.0036406569436186484
1880,34,26,0.0033828459439588475
1881,34,27,0.002878289719583638
1882,34,28,0.002697151190884653
1883,34,29,0.002271201022102444
1884,34,30,0.002153169389678201
1885,34,31,0.001795828494831294
1886,34,32,0.0017291359037944773
1887,34,33,0.0014329570449601206
1888,34,34,0.0014066895052120294
1889,34,35,0.001166083739060546
1890,34,36,0.0011695310416446087
1891,34,37,0.0009797508077024734
1892,34,38,0.0010022930632564095
1893,34,39,0.0008581010048861608
1894,34,40,0.0008899301525801079
1895,34,41,0.000784668474782039
1896,34,42,0.0008180528032841062
1897,34,43,0.000743902769369383
1898,34,44,0.0007740173681471766
1899,34,45,0.0007231792226748827
1900,34,46,0.0007479028738727456
1901,34,47,0.0007136804640812594
1902,34,48,0.0007327256046535237
1903,34,49,0.0007099606658477112
1904,34,50,0.000723979129882068
1905,34,51,0.0007089603301400762
1906,34,52,0.0007189311957176834
1907,34,53,0.0007090901185329729
1908,34,54,0.0007159915429182565
1909,34,55,0.0007095865889478816
1910,34,56,0.0007142562080463908
1911,34,57,0.0007101184075848156
1912,34,58,0.0007132162279684232
1913,34,59,0.0007105653312494176
1914,35,2,0.24433713057172035
1915,35,3,0.11900890752432901
1916,35,4,0.0722846268904271
1917,35,5,0.05388363670574337
1918,35,6,0.0424811838365507
1919,35,7,0.03435375091338447
1920,35,8,0.028811734702380777
1921,35,9,0.024420371758786176
1922,35,10,0.02125346949121071
1923,35,11,0.018433643139762115
1924,35,12,0.01637638378540753
1925,35,13,0.014369731994609372
1926,35,14,0.012928828780045303
1927,35,15,0.011402898184098573
1928,35,16,0.010344543358521224
1929,35,17,0.009132826714954445
1930,35,18,0.008332962353085064
1931,35,19,0.007342664468943993
1932,35,20,0.006729183180627072
1933,35,21,0.0059046213339022
1934,35,22,0.005432707101092997
1935,35,23,0.004738218323210372
1936,35,24,0.004378048316728727
1937,35,25,0.003789305466343133
1938,35,26,0.003519689905415452
1939,35,27,0.003019216869426115
1940,35,28,0.002824158434819032
1941,35,29,0.0023989272883202088
1942,35,30,0.0022656243559388977
1943,35,31,0.0019057483223007357
1944,35,32,0.0018233411749652797
1945,35,33,0.0015213448279231283
1946,35,34,0.0014800362743373153
1947,35,35,0.0012303284890659344
1948,35,36,0.001220724414772724
1949,35,37,0.0010189367914730818
1950,35,38,0.001031685009320896
1951,35,39,0.000873677807700585
1952,35,40,0.000899672897700385
1953,35,41,0.0007804638253793051
1954,35,42,0.0008117166443157321
1955,35,43,0.0007250500398139638
1956,35,44,0.000755708085828078
1957,35,45,0.0006946372653422125
1958,35,46,0.0007213713749030556
1959,35,47,0.0006793098757689711
1960,35,48,0.0007008874607793989
1961,35,49,0.0006723582750386405
1962,35,50,0.0006888601876944396
1963,35,51,0.0006697045705742301
1964,35,52,0.0006818366089251824
1965,35,53,0.0006690691852555671
1966,35,54,0.0006777217401506809
1967,35,55,0.0006692663370048361
1968,35,56,0.0006752875834591448
1969,35,57,0.0006697241806975021
1970,35,58,0.0006738281787021571
1971,35,59,0.0006701937836464799
1972,36,2,0.24385593505598252
1973,36,3,0.11860966128958361
1974,36,4,0.07196193473160963
1975,36,5,0.05363679592777916
1976,36,6,0.04226848095777679
1977,36,7,0.03419128078182742
1978,36,8,0.028676880265950007
1979,36,9,0.02433042169652485
1980,36,10,0.02118464165738604
1981,36,11,0.018403653625180302
1982,36,12,0.016362394044493432
1983,36,13,0.014389621891123356
1984,36,14,0.01296027553499515
1985,36,15,0.01146347114538625
1986,36,16,0.010412429467723526
1987,36,17,0.00922520662203393
1988,36,18,0.00842859816925027
1989,36,19,0.007458325830043761
1990,36,20,0.006844275711111264
1991,36,21,0.006035499600445209
1992,36,22,0.005559505323355141
1993,36,23,0.004876857868020276
1994,36,24,0.00450949707133741
1995,36,25,0.003928985896109638
1996,36,26,0.0036495463039823888
1997,36,27,0.003154024042134257
1998,36,28,0.0029470530474530127
1999,36,29,0.002523759880318762
2000,36,30,0.0023770706843907826
2001,36,31,0.002016275438190254
2002,36,32,0.0019197202163264784
2003,36,33,0.0016139690753331668
2004,36,34,0.0015586106767705248
2005,36,35,0.0013022638349896947
2006,36,36,0.0012797533346170897
2007,36,37,0.0010685362256498035
2008,36,38,0.0010706689371528634
2009,36,39,0.0009010024594180009
2010,36,40,0.0009196070527560475
2011,36,41,0.0007876917968670945
2012,36,42,0.0008150614963265485
2013,36,43,0.0007161200101261251
2014,36,44,0.0007458780254065173
2015,36,45,0.0006741241281355049
2016,36,46,0.0007019404283589567
2017,36,47,0.0006512919980065469
2018,36,48,0.0006749413503163528
2019,36,49,0.0006398733482137811
2020,36,50,0.00065872236094723
2021,36,51,0.0006347527878319546
2022,36,52,0.0006490978847895186
2023,36,53,0.0006328570706887078
2024,36,54,0.0006434035822682233
2025,36,55,0.000632472705033385
2026,36,56,0.0006400189692999544
2027,36,57,0.0006327063133595489
2028,36,58,0.0006379867653769431
2029,36,59,0.000633125291857519
2030,37,2,0.24339920859054712
2031,37,3,0.1182291162038001
2032,37,4,0.07165370487575634
2033,37,5,0.05339930579359793
2034,37,6,0.04206286670207106
2035,37,7,0.0340320052520311
2036,37,8,0.02854346769878182
2037,37,9,0.0242385100860706
2038,37,10,0.021112597557394436
2039,37,11,0.018367575283953698
2040,37,12,0.016341531162946125
2041,37,13,0.014400290412495503
2042,37,14,0.01298218470536445
2043,37,15,0.01151268773320571
2044,37,16,0.01046910417572396
2045,37,17,0.009305073385660593
2046,37,18,0.008512301511880769
2047,37,19,0.007561238826230525
2048,37,20,0.006947590578825875
2049,37,21,0.006154223746695736
2050,37,22,0.005675446439942232
2051,37,23,0.005004649157033366
2052,37,24,0.004631643448581427
2053,37,25,0.0040597068845368706
2054,37,26,0.0037721505284535
2055,37,27,0.003282220107959243
2056,37,28,0.003065108045022689
2057,37,29,0.0026446835106529475
2058,37,30,0.002486330899884945
2059,37,31,0.002125862289861825
2060,37,32,0.002016690446565433
2061,37,33,0.0017087938405707117
2062,37,34,0.0016405361619377676
2063,37,35,0.0013795416993300938
2064,37,36,0.001344664514911973
2065,37,37,0.0011262751727625273
2066,37,38,0.0011175305843731847
2067,37,39,0.0009383848058459714
2068,37,40,0.000948549678973238
2069,37,41,0.0008055523749141453
2070,37,42,0.0008275268002816488
2071,37,43,0.0007170722516521762
2072,37,44,0.0007444366912730933
2073,37,45,0.0006619678548282371
2074,37,46,0.0006897355764478315
2075,37,47,0.0006299871178449859
2076,37,48,0.0006550277795752109
2077,37,49,0.0006127357323037176
2078,37,50,0.0006336218401732548
2079,37,51,0.0006041698729014539
2080,37,52,0.0006206632435414787
2081,37,53,0.0006003765043710585
2082,37,54,0.00061289023495321
2083,37,55,0.0005990235299891344
2084,37,56,0.0006082321478144193
2085,37,57,0.0005988117715283629
2086,37,58,0.000605424804100704
2087,37,59,0.0005990618468378981
2088,38,2,0.24296515136391308
2089,38,3,0.11786604746087243
2090,38,4,0.0713590620976658
2091,38,5,0.053170788429615055
2092,38,6,0.04186417357891404
2093,38,7,0.03387615865824159
2094,38,8,0.028411881878847467
2095,38,9,0.024145357851274633
2096,38,10,0.02103814688329398
2097,38,11,0.018326482399358315
2098,38,12,0.0163148940818112
2099,38,13,0.014403026871351678
2100,38,14,0.012995805033387748
2101,38,15,0.011551913377359377
2102,38,16,0.010515830326072432
2103,38,17,0.009373737733166968
2104,38,18,0.008585226072289313
2105,38,19,0.007652544464748205
2106,38,20,0.007040068602578135
2107,38,21,0.006261671284918027
2108,38,22,0.0057811785685333884
2109,38,23,0.005122135699510721
2110,38,24,0.004744787895616919
2111,38,25,0.0041816288664820395
2112,38,26,0.0038874230744243847
2113,38,27,0.0034035497086606255
2114,38,28,0.0031778504594173703
2115,38,29,0.0027610046085212135
2116,38,30,0.0025925412464989075
2117,38,31,0.002233363640484837
2118,38,32,0.002113020413093579
2119,38,33,0.0018042326661979076
2120,38,34,0.001724275005846159
2121,38,35,0.001460215282314764
2122,38,36,0.0014137459225553337
2123,38,37,0.001190071104776059
2124,38,38,0.0011706083628357587
2125,38,39,0.0009839960465395274
2126,38,40,0.000985163672641642
2127,38,41,0.0008328630974128132
2128,38,42,0.0008482912694496435
2129,38,43,0.0007274879587149696
2130,38,44,0.000751070259652585
2131,38,45,0.0006582910611431826
2132,38,46,0.000684773143301093
2133,38,47,0.0006157233350967057
2134,38,48,0.0006412835836197427
2135,38,49,0.0005912423920910861
2136,38,50,0.000613673276187235
2137,38,51,0.0005781238428689285
2138,38,52,0.0005965635640596523
2139,38,53,0.000571655851167886
2140,38,54,0.0005861200320471999
2141,38,55,0.0005688320310083343
2142,38,56,0.0005797875247700222
2143,38,57,0.0005678700738486198
2144,38,58,0.0005759450904784939
2145,38,59,0.0005677765990861055
2146,39,2,0.24255213371994042
2147,39,3,0.11751932809533967
2148,39,4,0.0710771911645542
2149,39,5,0.052950864613038544
2150,39,6,0.04167220844035625
2151,39,7,0.0337238995660604
2152,39,8,0.028282416811336458
2153,39,9,0.024051555840706368
2154,39,10,0.02096196411510611
2155,39,11,0.018281286678618093
2156,39,12,0.01628342459994479
2157,39,13,0.014398948236740972
2158,39,14,0.013002228757189621
2159,39,15,0.011582353325289209
2160,39,16,0.010553735596783012
2161,39,17,0.009432381577841162
2162,39,18,0.008648428829708801
2163,39,19,0.007733301452367248
2164,39,20,0.007122604790929001
2165,39,21,0.006358694461952398
2166,39,22,0.0058773624254134125
2167,39,23,0.005229899047276366
2168,39,24,0.00484930497288682
2169,39,25,0.004295016910974757
2170,39,26,0.003995419863426145
2171,39,27,0.003517930741698695
2172,39,28,0.0032850015354682557
2173,39,29,0.0028722733418066453
2174,39,30,0.00269508568785096
2175,39,31,0.0023379479624427175
2176,39,32,0.0022077679098055037
2177,39,33,0.0018990694910329998
2178,39,34,0.0018085923182501878
2179,39,35,0.0015427160451368012
2180,39,36,0.0014855469174316414
2181,39,37,0.0012581208319899669
2182,39,38,0.001228382740698894
2183,39,39,0.0010360537088175868
2184,39,40,0.001028077219704037
2185,39,41,0.0008682163510284019
2186,39,42,0.0008763480957369271
2187,39,43,0.000746594097902314
2188,39,44,0.0007652374586357196
2189,39,45,0.0006629339703681176
2190,39,46,0.0006869062625063214
2191,39,47,0.0006087053668122807
2192,39,48,0.0006337828993699632
2193,39,49,0.0005756951605156547
2194,39,50,0.0005990075777959271
2195,39,51,0.0005568531073496298
2196,39,52,0.0005768881012825362
2197,39,53,0.0005468142923498714
2198,39,54,0.0005631040175496108
2199,39,55,0.0005419004835552154
2200,39,56,0.0005546177139945745
2201,39,57,0.0005397901572978409
2202,39,58,0.0005494163360253167
2203,39,59,0.0005391113694575295
2204,40,2,0.24215867679036984
2205,40,3,0.11718792041632875
2206,40,4,0.07080733327811518
2207,40,5,0.05273915918728521
2208,40,6,0.0414867611597039
2209,40,7,0.033575326636182665
2210,40,8,0.028155293060502348
2211,40,9,0.023957587369331543
2212,40,10,0.020884610755680603
2213,40,11,0.018232762378447846
2214,40,12,0.016247930243281448
2215,40,13,0.01438902269947209
2216,40,14,0.013002411119646765
2217,40,15,0.011605070900651243
2218,40,16,0.010583825288034988
2219,40,17,0.009482068013277185
2220,40,18,0.00870287370920935
2221,40,19,0.007804485954021755
2222,40,20,0.007196041532960055
2223,40,21,0.00644610876051851
2224,40,22,0.005964653684609734
2225,40,23,0.005328535687235406
2226,40,24,0.004945615213832388
2227,40,25,0.004400205862904955
2228,40,26,0.004096294310980298
2229,40,27,0.003625407384757457
2230,40,28,0.003386430017438948
2231,40,29,0.002978224067832761
2232,40,30,0.0027935424420941243
2233,40,31,0.002439026694849265
2234,40,32,0.0023002250842113444
2235,40,33,0.001992385639817723
2236,40,34,0.0018925122860616202
2237,40,35,0.0016258044982450013
2238,40,36,0.001558867601702129
2239,40,37,0.0013289200611965768
2240,40,38,0.0012895204258191533
2241,40,39,0.0010929384500325324
2242,40,40,0.0010759771091367687
2243,40,41,0.0009101410083138361
2244,40,42,0.0009105982687023361
2245,40,43,0.0007733573510130695
2246,40,44,0.0007862081864307156
2247,40,45,0.0006754359773008137
2248,40,46,0.0006958019014167959
2249,40,47,0.0006089384469364314
2250,40,48,0.0006324865015123242
2251,40,49,0.000566329727581222
2252,40,50,0.0005897253441913664
2253,40,51,0.0005406219630342067
2254,40,52,0.0005617534389404372
2255,40,53,0.0005260392694612073
2256,40,54,0.00054390862143842
2257,40,55,0.000518310153446419
2258,40,56,0.0005327187004496885
2259,40,57,0.0005145560426392974
2260,40,58,0.0005257685019882477
2261,40,59,0.0005129743647660033
2262,41,2,0.24178343567129723
2263,41,3,0.1168708681379215
2264,41,4,0.070548782439534
2265,41,5,0.05253530490308835
2266,41,6,0.041307611249273
2267,41,7,0.03343049127980495
2268,41,8,0.028030671840736026
2269,41,9,0.023863846708469284
2270,41,10,0.020806553772028002
2271,41,11,0.018181567380507187
2272,41,12,0.01620910373053744
2273,41,13,0.014374090003092019
2274,41,14,0.012997187617137227
2275,41,15,0.011621004017720277
2276,41,16,0.010606994554536361
2277,41,17,0.009523751512234844
2278,41,18,0.008749436705599028
2279,41,19,0.00786699373220399
2280,41,20,0.0072611653540756525
2281,41,21,0.0065246860068858634
2282,41,22,0.006043690902289488
2283,41,23,0.0054186407508231196
2284,41,24,0.005034164368153201
2285,41,25,0.004497574572287962
2286,41,26,0.004190268397184745
2287,41,27,0.003726114676733722
2288,41,28,0.003482115745850705
2289,41,29,0.0030787298701874816
2290,41,30,0.0028876412369590486
2291,41,31,0.002536198856289277
2292,41,32,0.002389872082809715
2293,41,33,0.0020834980387914284
2294,41,34,0.0019752750899975973
2295,41,35,0.0017085152125337266
2296,41,36,0.0016327330349390444
2297,41,37,0.0014012445329288717
2298,41,38,0.0013528854496900587
2299,41,39,0.0011532473547841372
2300,41,40,0.0011276673796838488
2301,41,41,0.0009572272468158178
2302,41,42,0.00094993645641381
2303,41,43,0.000806608619929527
2304,41,44,0.0008131287187100863
2305,41,45,0.0006950784340807414
2306,41,46,0.0007109526710904439
2307,41,47,0.0006161882305452213
2308,41,48,0.0006372103154493825
2309,41,49,0.0005632483090202184
2310,41,50,0.0005858527234552978
2311,41,51,0.0005296667863886834
2312,41,52,0.0005512675074573297
2313,41,53,0.0005095548288326907
2314,41,54,0.0005286329101426159
2315,41,55,0.0004982057059696869
2316,41,56,0.0005141374364502886
2317,41,57,0.0004922199534138277
2318,41,58,0.0005049864767552733
2319,41,59,0.0004893371743037854
2320,42,2,0.24142518476966196
2321,42,3,0.11656728918514546
2322,42,4,0.07030088185175698
2323,42,5,0.05233894507741117
2324,42,6,0.041134532886968056
2325,42,7,0.03328940777478506
2326,42,8,0.027908666432298848
2327,42,9,0.023770654289372157
2328,42,10,0.020728180916947777
2329,42,11,0.018128260890691538
2330,42,12,0.016167539536163206
2331,42,13,0.014354878953704063
2332,42,14,0.01298728916682484
2333,42,15,0.011630979979072944
2334,42,16,0.01062403984690544
2335,42,17,0.00955828790443058
2336,42,18,0.008788911792999066
2337,42,19,0.007921643773029799
2338,42,20,0.007318706132453944
2339,42,21,0.006595150733253521
2340,42,22,0.006115087524634261
2341,42,23,0.005500796728893254
2342,42,24,0.005115408217120595
2343,42,25,0.004587526888415059
2344,42,26,0.004277610643926097
2345,42,27,0.003820251739509925
2346,42,28,0.0035721213139951785
2347,42,29,0.003173767762956636
2348,42,30,0.0029772293482751865
2349,42,31,0.0026292080002411644
2350,42,32,0.0024763389074333683
2351,42,33,0.002171909067588113
2352,42,34,0.0020562982351605727
2353,42,35,0.0017901056860600974
2354,42,36,0.0017063623262645105
2355,42,37,0.0014741146980986504
2356,42,38,0.0014175302447487273
2357,42,39,0.0012158031669280535
2358,42,40,0.0011820971433404227
2359,42,41,0.0010082017183994014
2360,42,42,0.0009933149162898486
2361,42,43,0.0008451588031576795
2362,42,44,0.0008450930909288961
2363,42,45,0.0007209688945591601
2364,42,46,0.0007317165796380035
2365,42,47,0.0006299876348680831
2366,42,48,0.0006476197170672353
2367,42,49,0.0005663720062256757
2368,42,50,0.0005873080336032606
2369,42,51,0.0005241401162189122
2370,42,52,0.0005454928489953135
2371,42,53,0.000497581543241407
2372,42,54,0.0005173811557841131
2373,42,55,0.00048177273497144974
2374,42,56,0.0004989551956600486
2375,42,57,0.0004728914990567713
2376,42,58,0.0004871011552409501
2377,42,59,0.00046823003687826073
2378,43,2,0.2410828050057977
2379,43,3,0.11627636914077405
2380,43,4,0.07006302043309938
2381,43,5,0.052149735365761535
2382,43,6,0.040967298712189154
2383,43,7,0.03315206136547994
2384,43,8,0.027789351448341618
2385,43,9,0.02367826923423649
2386,43,10,0.020649813481667077
2387,43,11,0.018073318323659247
2388,43,12,0.016123747984451247
2389,43,13,0.014332022484971615
2390,43,14,0.01297335539212167
2391,43,15,0.011635728646093857
2392,43,16,0.010635669448129853
2393,43,17,0.009586443876687658
2394,43,18,0.008822017160469911
2395,43,19,0.007969182778200143
2396,43,20,0.0073693379797435035
2397,43,21,0.006658178817578936
2398,43,22,0.006179426880061278
2399,43,23,0.0055755658649720265
2400,43,24,0.0051898015961735385
2401,43,25,0.004670477718082931
2402,43,26,0.0043586194016093345
2403,43,27,0.003908061504077746
2404,43,28,0.003656570011617061
2405,43,29,0.0032633919704755086
2406,43,30,0.0030622446873630545
2407,43,31,0.0027179088003170867
2408,43,32,0.0025593744488171407
2409,43,33,0.002257266652468786
2410,43,34,0.002135143454574581
2411,43,35,0.0018700125112721146
2412,43,36,0.0017791380681553934
2413,43,37,0.0015467567353922142
2414,43,38,0.0014826768224384473
2415,43,39,0.0012796390190373543
2416,43,40,0.0012383664124014323
2417,43,41,0.0010619599538517648
2418,43,42,0.001039782288372325
2419,43,43,0.0008878831833498854
2420,43,44,0.0008812046570799435
2421,43,45,0.0007521368321096312
2422,43,46,0.0007573709596059695
2423,43,47,0.0006496850585533803
2424,43,48,0.0006632488598632979
2425,43,49,0.0005754256436160483
2426,43,50,0.0005938860697742998
2427,43,51,0.000524063777673448
2428,43,52,0.0005444150949776453
2429,43,53,0.000490291869816081
2430,43,54,0.0005102331633968331
2431,43,55,0.00046920822554424836
2432,43,56,0.0004872668389281092
2433,43,57,0.0004567217245464597
2434,43,58,0.00047217725387331517
2435,43,59,0.0004497343069878105
2436,44,2,0.24075527260785287
2437,44,3,0.11599735529037128
2438,44,4,0.06983462948816671
2439,44,5,0.05196734487135992
2440,44,6,0.04080568266878263
2441,44,7,0.03301841475655588
2442,44,8,0.027672770371350748
2443,44,9,0.02358689970817506
2444,44,10,0.02057171692971736
2445,44,11,0.018017143839148164
2446,44,12,0.016078167248370714
2447,44,13,0.014306070613982945
2448,44,14,0.012955946227911314
2449,44,15,0.011635894104312976
2450,44,16,0.010642513069366005
2451,44,17,0.009608905852369018
2452,44,18,0.00884940146892174
2453,44,19,0.008010290095394071
2454,44,20,0.007413681213585089
2455,44,21,0.006714397693050002
2456,44,22,0.006237259338865687
2457,44,23,0.005643485248084877
2458,44,24,0.005257790594216071
2459,44,25,0.004746842890348009
2460,44,26,0.0044336102255868
2461,44,27,0.003989815365584957
2462,44,28,0.0037356286758753643
2463,44,29,0.0033477133452449025
2464,44,30,0.003142694492934226
2465,44,31,0.0028022410612269896
2466,44,32,0.0026388215131641795
2467,44,33,0.00233933276641488
2468,44,34,0.002211489098297305
2469,44,35,0.001947815281355076
2470,44,36,0.0018505786307525095
2471,44,37,0.001618566098729147
2472,44,38,0.0015476945315062286
2473,44,39,0.001343972641640686
2474,44,40,0.0012957187087016967
2475,44,41,0.0011175699572338116
2476,44,42,0.0010885011951979268
2477,44,43,0.000933770104856888
2478,44,44,0.0009206200733682024
2479,44,45,0.0007876160430653934
2480,44,46,0.0007871663497448824
2481,44,47,0.0006745153203654744
2482,44,48,0.0006835373881164734
2483,44,49,0.0005899578484903763
2484,44,50,0.0006052626317798045
2485,44,51,0.0005293024825005484
2486,44,52,0.0005479227041552372
2487,44,53,0.00048776819083961047
2488,44,54,0.0005072163996647107
2489,44,55,0.00046068581180601554
2490,44,56,0.0004791573191283736
2491,44,57,0.00044388147392259445
2492,44,58,0.00046029771829147017
2493,44,59,0.0004339711173585883
2494,45,2,0.24044164927515138
2495,45,3,0.11572955121997808
2496,45,4,0.06961517956242819
2497,45,5,0.05179145676042713
2498,45,6,0.040649462109502654
2499,45,7,0.03288841332385868
2500,45,8,0.027558941691990083
2501,45,9,0.023496711489879137
2502,45,10,0.020494109780358857
2503,45,11,0.017960080917483887
2504,45,12,0.016031173571812357
2505,45,13,0.014277501583150594
2506,45,14,0.012935552039827812
2507,45,15,0.011632044959435301
2508,45,16,0.010645130518466422
2509,45,17,0.009626288182365229
2510,45,18,0.008871649933006083
2511,45,19,0.008045582796586386
2512,45,20,0.007452305012083737
2513,45,21,0.0067643876146501
2514,45,22,0.006289101032564403
2515,45,23,0.005705063879508446
2516,45,24,0.005319807147508874
2517,45,25,0.004817031889933753
2518,45,26,0.004502906407466021
2519,45,27,0.004065801595647254
2520,45,28,0.003809494380393152
2521,45,29,0.0034268834788603255
2522,45,30,0.003218638464599101
2523,45,31,0.0028822094427743304
2524,45,32,0.0027145967401486187
2525,45,33,0.0024179586114703756
2526,45,34,0.0022851074122881834
2527,45,35,0.0020232074506092816
2528,45,36,0.0019203141710601767
2529,45,37,0.00168907592383272
2530,45,38,0.0016120779985374445
2531,45,39,0.0014081782400365691
2532,45,40,0.0013535270957360467
2533,45,41,0.0011742599130231957
2534,45,42,0.0011387510215955655
2535,45,43,0.000981940646151742
2536,45,44,0.000962575141285814
2537,45,45,0.000826501868385016
2538,45,46,0.0008203705939422729
2539,45,47,0.0007036718936870285
2540,45,48,0.0007078737447837025
2541,45,49,0.00060938755110991
2542,45,50,0.0006210162756631169
2543,45,51,0.0005395643722606511
2544,45,52,0.0005558018079265892
2545,45,53,0.0004899724984166226
2546,45,54,0.0005082847004288754
2547,45,55,0.0004563202729591433
2548,45,56,0.00047467804599049475
2549,45,57,0.0004345348043607372
2550,45,58,0.0004515453676694649
2551,45,59,0.0004210855834023491
2552,46,2,0.24014107352194256
2553,46,3,0.11547231192021233
2554,46,4,0.06940417749321179
2555,46,5,0.05162176851205821
2556,46,6,0.04049841932820966
2557,46,7,0.032761989297752814
2558,46,8,0.027447863916284575
2559,46,9,0.023407835082337784
2560,46,10,0.02041717104311843
2561,46,11,0.01790242129570672
2562,46,12,0.015983089986182808
2563,46,13,0.014246731445144318
2564,46,14,0.012912602436951115
2565,46,15,0.011624683402141525
2566,46,16,0.010644019484110305
2567,46,17,0.009639140629166633
2568,46,18,0.008889290107060055
2569,46,19,0.008075620710748731
2570,46,20,0.007485730459101722
2571,46,21,0.00680868361244391
2572,46,22,0.006335433680979417
2573,46,23,0.005760781173521959
2574,46,24,0.005376265433654189
2575,46,25,0.004881442754561304
2576,46,26,0.004566831942121241
2577,46,27,0.004136316632612028
2578,46,28,0.0038783841313546796
2579,46,29,0.0035010824240564015
2580,46,30,0.003290175416215838
2581,46,31,0.002957867590681121
2582,46,32,0.0027866744697412136
2583,46,33,0.0024930650395231504
2584,46,34,0.002355845970702219
2585,46,35,0.0020959730117048863
2586,46,36,0.0019880663746413346
2587,46,37,0.0017579306821827497
2588,46,38,0.0016754269679749346
2589,46,39,0.001471760084991635
2590,46,40,0.0014112779035411402
2591,46,41,0.001231399067483023
2592,46,42,0.0011899218285085522
2593,46,43,0.001031649199200998
2594,46,44,0.0010063959519039185
2595,46,45,0.0008679828758046107
2596,46,46,0.0008562992626465567
2597,46,47,0.0007363653751830487
2598,46,48,0.0007356355136388742
2599,46,49,0.0006330614614121973
2600,46,50,0.000640660254324116
2601,46,51,0.0005544265990544405
2602,46,52,0.0005677461727424794
2603,46,53,0.0004967349643389185
2604,46,54,0.000513307533235753
2605,46,55,0.00045613772375587507
2606,46,56,0.0004738266404612432
2607,46,57,0.000428810009024986
2608,46,58,0.0004459834037414307
2609,46,59,0.00041122667750944785
2610,47,2,0.23985275304157552
2611,47,3,0.11522503935190592
2612,47,4,0.06920116366080273
2613,47,5,0.05145799190020503
2614,47,6,0.04035234264892377
2615,47,7,0.03263906512138938
2616,47,8,0.027339519654265728
2617,47,9,0.023320371623976495
2618,47,10,0.020341046450814144
2619,47,11,0.017844412531180874
2620,47,12,0.015934193750909806
2621,47,13,0.01421412231312024
2622,47,14,0.01288747394173312
2623,47,15,0.011614253175127652
2624,47,16,0.010639622494700606
2625,47,17,0.009647955156762469
2626,47,18,0.00890279730635392
