,1e-15,1e-14,1e-13,1e-12,1e-11,1e-10
7460,330.2688,767.1044,789.3877,789.35986,789.3806,789.398
7461,330.2906,767.1145,789.3877,789.35986,789.38043,789.398
7462,330.31235,767.12463,789.3877,789.35986,789.3802,789.398
7463,330.33414,767.1347,789.3877,789.35986,789.3802,789.398
7464,330.3559,767.1447,789.3877,789.35986,789.3804,789.398
7465,330.3777,767.15466,789.3877,789.35986,789.3804,789.398
7466,330.39944,767.1647,789.3877,789.35986,789.3803,789.398
7467,330.42123,767.17474,789.3877,789.35986,789.37946,789.39795
7468,330.44302,767.1849,789.3877,789.35986,789.3796,789.398
7469,330.46478,767.1948,789.3877,789.35986,789.3802,789.398
7470,330.48654,767.20483,789.3877,789.35986,789.37994,789.398
7471,330.5083,767.21484,789.3877,789.35986,789.3797,789.398
7472,330.53006,767.22485,789.3877,789.35986,789.37946,789.39795
7473,330.55182,767.2349,789.3877,789.35986,789.3808,789.398
7474,330.57358,767.24493,789.3877,789.35986,789.38104,789.39795
7475,330.59534,767.25494,789.3877,789.35986,789.3806,789.398
7476,330.6171,767.26495,789.3877,789.35986,789.3809,789.39795
7477,330.63882,767.27496,789.3877,789.35986,789.3805,789.39795
7478,330.6606,767.2849,789.3877,789.35986,789.38007,789.39795
7479,330.68234,767.295,789.3877,789.35986,789.37964,789.39795
7480,330.7041,767.30493,789.3877,789.35986,789.3798,789.39795
7481,330.72586,767.3149,789.3877,789.35986,789.3805,789.39795
7482,330.74762,767.3249,789.3877,789.35986,789.38055,789.39795
7483,330.76935,767.33484,789.3877,789.35986,789.3805,789.39795
7484,330.7911,767.3447,789.3877,789.35986,789.38043,789.39795
7485,330.81284,767.3548,789.3877,789.35986,789.3803,789.39795
7486,330.8346,767.3648,789.3877,789.35986,789.3803,789.39795
7487,330.85632,767.3747,789.3877,789.35986,789.3797,789.39795
7488,330.87808,767.3846,789.3877,789.35986,789.3795,789.39795
7489,330.89984,767.3945,789.3877,789.35986,789.37994,789.39795
7490,330.9216,767.4045,789.3877,789.35986,789.3807,789.39795
7491,330.94333,767.4144,789.3877,789.35986,789.3805,789.39795
7492,330.96506,767.4243,789.3877,789.35986,789.38,789.39795
7493,330.9868,767.43427,789.3877,789.35986,789.38104,789.39795
7494,331.0085,767.4442,789.3877,789.35986,789.381,789.39795
7495,331.0302,767.4541,789.3877,789.35986,789.3806,789.39795
7496,331.05194,767.464,789.3877,789.35986,789.38,789.39795
7497,331.07367,767.4739,789.3877,789.35986,789.3806,789.39795
7498,331.09537,767.4838,789.3877,789.35986,789.3803,789.39795
7499,331.1171,767.4937,789.3877,789.35986,789.3805,789.39795
7500,331.13882,767.5036,789.3877,789.35986,789.37976,789.39795
7501,331.16055,767.5134,789.3877,789.35986,789.3801,789.39795
7502,331.18225,767.52325,789.3877,789.35986,789.3804,789.39795
7503,331.20398,767.53314,789.3877,789.35986,789.3805,789.39795
7504,331.22568,767.543,789.3877,789.35986,789.3811,789.39795
7505,331.2474,767.5529,789.3877,789.35986,789.381,789.3979
7506,331.2691,767.5628,789.3877,789.35986,789.3805,789.39795
7507,331.29083,767.57263,789.3877,789.35986,789.38055,789.3979
7508,331.31253,767.5825,789.3877,789.35986,789.3803,789.39795
7509,331.33426,767.5924,789.3877,789.35986,789.37964,789.3979
7510,331.35596,767.6022,789.3877,789.35986,789.3801,789.3979
7511,331.3777,767.61206,789.3877,789.35986,789.3804,789.3979
7512,331.39938,767.62195,789.3877,789.35986,789.38,789.3979
7513,331.4211,767.6317,789.3877,789.35986,789.37964,789.3979
7514,331.44278,767.64154,789.3877,789.35986,789.38007,789.3979
7515,331.46448,767.6514,789.3877,789.35986,789.37915,789.3979
7516,331.48618,767.66125,789.3877,789.35986,789.3797,789.3979
7517,331.50787,767.67114,789.3877,789.35986,789.37933,789.3979
7518,331.52954,767.68085,789.3877,789.35986,789.37964,789.3979
7519,331.55124,767.69073,789.3877,789.35986,789.3797,789.3979
7520,331.57294,767.7005,789.3877,789.35986,789.3794,789.3979
7521,331.5946,767.71027,789.3877,789.35986,789.3804,789.3979
7522,331.6163,767.7199,789.3877,789.35986,789.38043,789.3979
7523,331.638,767.72974,789.3877,789.35986,789.3804,789.3979
7524,331.65967,767.73956,789.3877,789.35986,789.38043,789.3979
7525,331.68137,767.7494,789.3877,789.35986,789.3807,789.3979
7526,331.70303,767.75916,789.3877,789.35986,789.38055,789.3979
7527,331.72473,767.76886,789.3877,789.35986,789.381,789.3979
7528,331.74643,767.7786,789.3877,789.35986,789.3802,789.3979
7529,331.7681,767.7884,789.3877,789.35986,789.38055,789.3979
7530,331.7898,767.79816,789.3877,789.35986,789.38025,789.3978
7531,331.81146,767.8079,789.3877,789.35986,789.3797,789.3979
7532,331.83316,767.8176,789.3877,789.35986,789.3799,789.3978
7533,331.85483,767.82745,789.3877,789.35986,789.38025,789.3979
7534,331.87653,767.83716,789.3877,789.35986,789.3798,789.3978
7535,331.8982,767.84686,789.3877,789.35986,789.38,789.3978
7536,331.91986,767.8566,789.3877,789.35986,789.3805,789.3978
7537,331.94153,767.86633,789.3877,789.35986,789.38025,789.3978
7538,331.9632,767.87604,789.3877,789.35986,789.3803,789.3978
7539,331.98483,767.8857,789.3877,789.35986,789.38055,789.3978
7540,332.0065,767.89545,789.3877,789.35986,789.3799,789.3978
7541,332.02817,767.9051,789.3877,789.35986,789.37994,789.3978
7542,332.04984,767.91486,789.3877,789.35986,789.3794,789.3978
7543,332.0715,767.9246,789.3877,789.35986,789.38007,789.3978
7544,332.09317,767.9343,789.3877,789.35986,789.3792,789.3978
7545,332.1148,767.944,789.3877,789.35986,789.37976,789.3978
7546,332.13647,767.9537,789.3877,789.35986,789.38,789.3978
7547,332.15814,767.9633,789.3877,789.35986,789.38007,789.3978
7548,332.17978,767.973,789.3877,789.35986,789.37915,789.3978
7549,332.20142,767.98267,789.3877,789.35986,789.3793,789.3978
7550,332.22305,767.9924,789.3877,789.35986,789.37994,789.39777
7551,332.2447,768.0021,789.3877,789.35986,789.3804,789.3978
7552,332.26633,768.0117,789.3877,789.35986,789.3795,789.3978
7553,332.288,768.02136,789.3877,789.35986,789.3805,789.3978
7554,332.30963,768.031,789.3877,789.35986,789.3808,789.3978
7555,332.33127,768.04065,789.3877,789.35986,789.38086,789.39777
7556,332.3529,768.0503,789.3877,789.35986,789.38043,789.3978
7557,332.37457,768.05994,789.3877,789.35986,789.38086,789.39777
7558,332.39618,768.0695,789.3877,789.35986,789.3805,789.3978
7559,332.41785,768.07916,789.3877,789.35986,789.38007,789.39777
7560,332.43945,768.08887,789.3877,789.35986,789.3805,789.39777
7561,332.46112,768.0985,789.3877,789.35986,789.38074,789.39777
7562,332.48273,768.10815,789.3877,789.35986,789.3801,789.39777
7563,332.5044,768.1176,789.3877,789.35986,789.37933,789.39777
7564,332.526,768.12726,789.3877,789.35986,789.37946,789.39777
7565,332.54767,768.137,789.3877,789.35986,789.38,789.39777
7566,332.56927,768.14655,789.3877,789.35986,789.3804,789.39777
7567,332.59094,768.15607,789.3877,789.35986,789.37976,789.39777
7568,332.61255,768.1657,789.3877,789.35986,789.37994,789.39777
7569,332.6342,768.17535,789.3877,789.35986,789.3803,789.39777
7570,332.6558,768.1849,789.3877,789.35986,789.38,789.39777
7571,332.67743,768.19446,789.3877,789.35986,789.3799,789.39777
7572,332.69904,768.2041,789.3877,789.35986,789.3799,789.39777
7573,332.72064,768.21356,789.3877,789.35986,789.3805,789.39777
7574,332.74225,768.2232,789.3877,789.35986,789.3798,789.39777
7575,332.7639,768.23267,789.3877,789.35986,789.3796,789.3977
7576,332.7855,768.24225,789.3877,789.35986,789.3798,789.39777
7577,332.8071,768.2519,789.3877,789.35986,789.3803,789.3977
7578,332.8287,768.2614,789.3877,789.35986,789.3799,789.39777
7579,332.85034,768.27094,789.3877,789.35986,789.38025,789.3977
7580,332.87192,768.28046,789.3877,789.35986,789.3803,789.3977
7581,332.89352,768.29,789.3877,789.35986,789.3805,789.39777
7582,332.91513,768.29956,789.3877,789.35986,789.3803,789.3977
7583,332.93674,768.309,789.3877,789.35986,789.38055,789.39777
7584,332.95834,768.31866,789.3877,789.35986,789.38007,789.3977
7585,332.97992,768.3282,789.3877,789.35986,789.3792,789.3977
7586,333.00153,768.33765,789.3877,789.35986,789.37976,789.3977
7587,333.02313,768.3471,789.3877,789.35986,789.37976,789.3977
7588,333.04474,768.3567,789.3877,789.35986,789.38007,789.3977
7589,333.0663,768.36615,789.3877,789.35986,789.3802,789.3977
7590,333.08792,768.3757,789.3877,789.35986,789.3801,789.3977
7591,333.10953,768.38513,789.3877,789.35986,789.3792,789.3977
7592,333.1311,768.3946,789.3877,789.35986,789.3801,789.3977
7593,333.15268,768.40405,789.3877,789.35986,789.37946,789.3977
7594,333.1743,768.4135,789.3877,789.35986,789.37976,789.3977
7595,333.19586,768.42303,789.3877,789.35986,789.3798,789.3977
7596,333.21744,768.43243,789.3877,789.35986,789.3802,789.3977
7597,333.239,768.4421,789.3877,789.35986,789.3792,789.3977
7598,333.26062,768.4515,789.3877,789.35986,789.38007,789.3977
7599,333.2822,768.4609,789.3877,789.35986,789.3806,789.3977
7600,333.30377,768.4704,789.3877,789.35986,789.37994,789.3977
7601,333.32535,768.47986,789.3877,789.35986,789.3803,789.3977
7602,333.34692,768.4893,789.3877,789.35986,789.38074,789.39764
7603,333.3685,768.4987,789.3877,789.35986,789.3802,789.3977
7604,333.39008,768.5082,789.3877,789.35986,789.3805,789.39764
7605,333.41162,768.51764,789.3877,789.35986,789.38043,789.3977
7606,333.4332,768.52704,789.3877,789.35986,789.38025,789.39764
7607,333.45477,768.5365,789.3877,789.35986,789.37976,789.39764
7608,333.47632,768.5459,789.3877,789.35986,789.37915,789.3977
7609,333.4979,768.55536,789.3877,789.35986,789.3794,789.39764
7610,333.51947,768.56476,789.3877,789.35986,789.3794,789.3977
7611,333.54105,768.57416,789.3877,789.35986,789.38,789.39764
7612,333.5626,768.58356,789.3877,789.35986,789.38007,789.39764
7613,333.58417,768.59296,789.3877,789.35986,789.38025,789.39764
7614,333.6057,768.6023,789.3877,789.35986,789.38116,789.39764
7615,333.6273,768.6117,789.3877,789.35986,789.38074,789.39764
7616,333.64883,768.62115,789.3877,789.35986,789.38025,789.39764
7617,333.67038,768.6305,789.3877,789.35986,789.37976,789.39764
7618,333.69193,768.6399,789.3877,789.35986,789.3798,789.39764
7619,333.7135,768.64923,789.3877,789.35986,789.3798,789.39764
7620,333.73505,768.65857,789.3877,789.35986,789.3804,789.39764
7621,333.7566,768.66797,789.3877,789.35986,789.3804,789.39764
7622,333.77814,768.6773,789.3877,789.35986,789.3794,789.39764
7623,333.7997,768.6867,789.3877,789.35986,789.37964,789.39764
7624,333.82123,768.6961,789.3877,789.35986,789.3799,789.39764
7625,333.84277,768.70544,789.3877,789.35986,789.38,789.39764
7626,333.86432,768.7148,789.3877,789.35986,789.37976,789.39764
7627,333.88586,768.7242,789.3877,789.35986,789.3801,789.39764
7628,333.90738,768.73346,789.3877,789.35986,789.37946,789.39764
7629,333.92892,768.74274,789.3877,789.35986,789.3795,789.39764
7630,333.95047,768.75214,789.3877,789.35986,789.37964,789.39764
7631,333.972,768.7615,789.3877,789.35986,789.3799,789.39764
7632,333.99353,768.7708,789.3877,789.35986,789.37976,789.39764
7633,334.01508,768.78015,789.3877,789.35986,789.38007,789.39764
7634,334.0366,768.78937,789.3877,789.35986,789.3796,789.39764
7635,334.05814,768.79865,789.3877,789.35986,789.3795,789.39764
7636,334.07965,768.808,789.3877,789.35986,789.38007,789.39764
7637,334.10117,768.81726,789.3877,789.35986,789.3802,789.39764
7638,334.12268,768.8266,789.3877,789.35986,789.3806,789.39764
7639,334.1442,768.83594,789.3877,789.35986,789.3806,789.39764
7640,334.16574,768.84515,789.3877,789.35986,789.3805,789.3976
7641,334.18726,768.8545,789.3877,789.35986,789.3803,789.39764
7642,334.20877,768.8638,789.3877,789.35986,789.3801,789.3976
7643,334.2303,768.87305,789.3877,789.35986,789.3804,789.39764
7644,334.2518,768.88226,789.3877,789.35986,789.38025,789.3976
7645,334.27332,768.89154,789.3877,789.35986,789.37976,789.3976
7646,334.29483,768.9009,789.3877,789.35986,789.3807,789.3976
7647,334.31635,768.9101,789.3877,789.35986,789.3804,789.3976
7648,334.33786,768.9193,789.3877,789.35986,789.38,789.3976
7649,334.35934,768.9286,789.3877,789.35986,789.38,789.3976
7650,334.38086,768.93787,789.3877,789.35986,789.3804,789.3976
7651,334.40237,768.9471,789.3877,789.35986,789.3802,789.3976
7652,334.4239,768.9563,789.3877,789.35986,789.3805,789.3976
7653,334.44537,768.9655,789.3877,789.35986,789.38007,789.3976
7654,334.4669,768.97485,789.3877,789.35986,789.3804,789.3976
7655,334.48837,768.9841,789.3877,789.35986,789.38,789.3976
7656,334.5099,768.9932,789.3877,789.35986,789.38043,789.3976
7657,334.5314,769.00244,789.3877,789.35986,789.3806,789.3976
7658,334.5529,769.0117,789.3877,789.35986,789.3802,789.3976
7659,334.57437,769.02094,789.3877,789.35986,789.38055,789.3976
7660,334.59586,769.03015,789.3877,789.35986,789.38007,789.3975
7661,334.61734,769.0393,789.3877,789.35986,789.3801,789.3976
7662,334.63885,769.0485,789.3877,789.35986,789.3793,789.3975
7663,334.66034,769.0578,789.3877,789.35986,789.37994,789.3976
7664,334.68182,769.0669,789.3877,789.35986,789.3801,789.3976
7665,334.7033,769.07605,789.3877,789.35986,789.3806,789.3975
7666,334.7248,769.08527,789.3877,789.35986,789.3795,789.3976
7667,334.7463,769.0944,789.3877,789.35986,789.3802,789.3975
7668,334.76776,769.10364,789.3877,789.35986,789.3797,789.3976
7669,334.78925,769.1128,789.3877,789.35986,789.3799,789.3975
7670,334.81073,769.1219,789.3877,789.35986,789.38025,789.3975
7671,334.8322,769.13116,789.3877,789.35986,789.3803,789.3975
7672,334.8537,769.14026,789.3877,789.35986,789.37964,789.3975
7673,334.87518,769.1494,789.3877,789.35986,789.3793,789.3975
7674,334.89664,769.1585,789.3877,789.35986,789.3794,789.3975
7675,334.91812,769.1676,789.3877,789.35986,789.37946,789.3975
7676,334.9396,769.17676,789.3877,789.35986,789.3804,789.3975
7677,334.9611,769.186,789.3877,789.35986,789.3806,789.3975
7678,334.98254,769.1951,789.3877,789.35986,789.38055,789.3975
7679,335.00403,769.2043,789.3877,789.35986,789.37933,789.3975
7680,335.02548,769.2134,789.3877,789.35986,789.3795,789.3975
7681,335.04694,769.2225,789.3877,789.35986,789.37964,789.3975
7682,335.0684,769.2315,789.3877,789.35986,789.38007,789.3975
7683,335.08984,769.24066,789.3877,789.35986,789.379,789.3975
7684,335.1113,769.24976,789.3877,789.35986,789.3794,789.3975
7685,335.13275,769.25885,789.3877,789.35986,789.3796,789.39746
7686,335.1542,769.268,789.3877,789.35986,789.37994,789.3975
7687,335.1757,769.27704,789.3877,789.35986,789.3807,789.39746
7688,335.1971,769.28613,789.3877,789.35986,789.38,789.3975
7689,335.2186,769.2952,789.3877,789.35986,789.379,789.39746
7690,335.24002,769.3043,789.3877,789.35986,789.3797,789.39746
7691,335.26147,769.3134,789.3877,789.35986,789.3797,789.3975
7692,335.28293,769.32263,789.3877,789.35986,789.37933,789.39746
7693,335.30438,769.3316,789.3877,789.35986,789.37964,789.3975
7694,335.32584,769.3407,789.3877,789.35986,789.3797,789.39746
7695,335.34726,769.3498,789.3877,789.35986,789.37964,789.39746
7696,335.3687,769.35876,789.3877,789.35986,789.3801,789.39746
7697,335.39017,769.36774,789.3877,789.35986,789.38,789.39746
7698,335.41162,769.3768,789.3877,789.35986,789.3799,789.39746
7699,335.43304,769.38586,789.3877,789.35986,789.3798,789.39746
7700,335.4545,769.3949,789.3877,789.35986,789.38043,789.39746
7701,335.47592,769.404,789.3877,789.35986,789.3802,789.39746
7702,335.49738,769.413,789.3877,789.35986,789.38043,789.39746
7703,335.5188,769.42206,789.3877,789.35986,789.3808,789.39746
7704,335.54022,769.43115,789.3877,789.35986,789.38007,789.39746
7705,335.56165,769.4401,789.3877,789.35986,789.3798,789.39746
7706,335.58307,769.4491,789.3877,789.35986,789.3805,789.39746
7707,335.6045,769.4581,789.3877,789.35986,789.3802,789.39746
7708,335.62592,769.46716,789.3877,789.35986,789.3807,789.39746
7709,335.64734,769.4762,789.3877,789.35986,789.3803,789.39746
7710,335.66876,769.4852,789.3877,789.35986,789.3804,789.3974
7711,335.6902,769.49414,789.3877,789.35986,789.38043,789.39746
7712,335.7116,769.5031,789.3877,789.35986,789.37976,789.3974
7713,335.733,769.5121,789.3877,789.35986,789.3797,789.39746
7714,335.75443,769.52106,789.3877,789.35986,789.3802,789.3974
7715,335.77585,769.5301,789.3877,789.35986,789.3801,789.3974
7716,335.79727,769.53906,789.3877,789.35986,789.3802,789.3974
7717,335.8187,769.54803,789.3877,789.35986,789.3809,789.3974
7718,335.8401,769.55707,789.3877,789.35986,789.3806,789.39746
7719,335.8615,769.5659,789.3877,789.35986,789.3795,789.3974
7720,335.88293,769.5748,789.3877,789.35986,789.3793,789.3974
7721,335.90436,769.58386,789.3877,789.35986,789.38,789.3974
7722,335.92575,769.59283,789.3877,789.35986,789.3795,789.3974
7723,335.94717,769.60175,789.3877,789.35986,789.3796,789.3974
7724,335.96857,769.61066,789.3877,789.35986,789.37976,789.3974
7725,335.98996,769.6196,789.3877,789.35986,789.3802,789.3974
7726,336.01135,769.6286,789.3877,789.35986,789.3805,789.3974
7727,336.03275,769.6376,789.3877,789.35986,789.3807,789.3974
7728,336.05414,769.6465,789.3877,789.35986,789.3805,789.3974
7729,336.07553,769.65533,789.3877,789.35986,789.3807,789.3974
7730,336.09692,769.66425,789.3877,789.35986,789.3806,789.3974
7731,336.11835,769.6731,789.3877,789.35986,789.3798,789.3974
7732,336.1397,769.682,789.3877,789.35986,789.3799,789.3974
7733,336.16113,769.691,789.3877,789.35986,789.3799,789.3974
7734,336.1825,769.6999,789.3877,789.35986,789.38,789.3974
7735,336.2039,769.70874,789.3877,789.35986,789.3803,789.3974
7736,336.22528,769.71765,789.3877,789.35986,789.3799,789.3974
7737,336.24667,769.7266,789.3877,789.35986,789.37976,789.39734
7738,336.26807,769.7354,789.3877,789.35986,789.37946,789.3974
7739,336.28946,769.74426,789.3877,789.35986,789.3796,789.39734
7740,336.31082,769.7532,789.3877,789.35986,789.3801,789.3974
7741,336.3322,769.76215,789.3877,789.35986,789.3806,789.39734
7742,336.3536,769.771,789.3877,789.35986,789.3805,789.39734
7743,336.375,769.7798,789.3877,789.35986,789.3801,789.39734
7744,336.39636,769.78864,789.3877,789.35986,789.37964,789.39734
7745,336.41776,769.79755,789.3877,789.35986,789.3795,789.39734
7746,336.43912,769.8064,789.3877,789.35986,789.37994,789.39734
7747,336.46048,769.81525,789.3877,789.35986,789.3805,789.39734
7748,336.48184,769.82416,789.3877,789.35986,789.3803,789.39734
7749,336.5032,769.83295,789.3877,789.35986,789.38025,789.39734
7750,336.5246,769.8418,789.3877,789.35986,789.3806,789.39734
7751,336.54596,769.8507,789.3877,789.35986,789.3805,789.39734
7752,336.56732,769.8595,789.3877,789.35986,789.3793,789.39734
7753,336.58868,769.8682,789.3877,789.35986,789.37976,789.39734
7754,336.61005,769.8771,789.3877,789.35986,789.3797,789.39734
7755,336.6314,769.886,789.3877,789.35986,789.37946,789.39734
7756,336.65277,769.8948,789.3877,789.35986,789.3794,789.39734
7757,336.67413,769.90356,789.3877,789.35986,789.3802,789.39734
7758,336.6955,769.91235,789.3877,789.35986,789.37994,789.39734
7759,336.71683,769.9211,789.3877,789.35986,789.3799,789.39734
7760,336.7382,769.92993,789.3877,789.35986,789.37976,789.39734
7761,336.75952,769.9388,789.3877,789.35986,789.3792,789.39734
7762,336.78088,769.9476,789.3877,789.35986,789.3801,789.39734
7763,336.80225,769.95636,789.3877,789.35986,789.3799,789.39734
7764,336.8236,769.9651,789.3877,789.35986,789.37994,789.39734
7765,336.84494,769.97394,789.3877,789.35986,789.3795,789.39734
7766,336.8663,769.9827,789.3877,789.35986,789.3799,789.39734
7767,336.88763,769.99146,789.3877,789.35986,789.37976,789.39734
7768,336.90897,770.0002,789.3877,789.35986,789.38025,789.39734
7769,336.9303,770.009,789.3877,789.35986,789.37976,789.39734
7770,336.95166,770.0178,789.3877,789.35986,789.38007,789.3973
7771,336.97296,770.02655,789.3877,789.35986,789.37964,789.39734
7772,336.99432,770.0352,789.3877,789.35986,789.37964,789.3973
7773,337.01566,770.044,789.3877,789.35986,789.3797,789.39734
7774,337.03696,770.05273,789.3877,789.35986,789.3805,789.39734
7775,337.05832,770.0615,789.3877,789.35986,789.3799,789.3973
7776,337.07965,770.07025,789.3877,789.35986,789.38025,789.39734
7777,337.10098,770.079,789.3877,789.35986,789.381,789.3973
7778,337.12228,770.0877,789.3877,789.35986,789.38055,789.39734
7779,337.14362,770.09644,789.3877,789.35986,789.38086,789.3973
7780,337.16495,770.1051,789.3877,789.35986,789.38086,789.3973
7781,337.18625,770.1138,789.3877,789.35986,789.3805,789.3973
7782,337.20758,770.1226,789.3877,789.35986,789.3807,789.3973
7783,337.2289,770.1313,789.3877,789.35986,789.3805,789.3973
7784,337.2502,770.14,789.3877,789.35986,789.3806,789.3973
7785,337.27155,770.1486,789.3877,789.35986,789.3799,789.3973
7786,337.29285,770.1574,789.3877,789.35986,789.3792,789.3973
7787,337.31418,770.16614,789.3877,789.35986,789.3798,789.3973
7788,337.3355,770.17474,789.3877,789.35986,789.38086,789.3973
7789,337.3568,770.1835,789.3877,789.35986,789.3797,789.3973
7790,337.3781,770.1921,789.3877,789.35986,789.37964,789.3973
7791,337.39944,770.20074,789.3877,789.35986,789.37976,789.3973
7792,337.42075,770.2095,789.3877,789.35986,789.37964,789.3973
7793,337.44208,770.2182,789.3877,789.35986,789.38007,789.3973
7794,337.46338,770.2269,789.3877,789.35986,789.37976,789.3973
7795,337.4847,770.2355,789.3877,789.35986,789.3799,789.3972
7796,337.506,770.2442,789.3877,789.35986,789.37976,789.3973
7797,337.52734,770.2528,789.3877,789.35986,789.379,789.3972
7798,337.54865,770.2614,789.3877,789.35986,789.3795,789.3973
7799,337.56998,770.27014,789.3877,789.35986,789.37994,789.3972
7800,337.59125,770.2788,789.3877,789.35986,789.3796,789.3972
7801,337.61255,770.28735,789.3877,789.35986,789.37946,789.3973
7802,337.63382,770.296,789.3877,789.35986,789.3799,789.3972
7803,337.65512,770.3047,789.3877,789.35986,789.37964,789.3973
7804,337.6764,770.31323,789.3877,789.35986,789.3799,789.3972
7805,337.6977,770.32184,789.3877,789.35986,789.38043,789.3972
7806,337.71896,770.33057,789.3877,789.35986,789.38055,789.3972
7807,337.74026,770.3391,789.3877,789.35986,789.3807,789.3972
7808,337.76154,770.3478,789.3877,789.35986,789.381,789.3972
7809,337.78284,770.3564,789.3877,789.35986,789.38116,789.3972
7810,337.80414,770.365,789.3877,789.35986,789.3804,789.3972
7811,337.8254,770.37354,789.3877,789.35986,789.38,789.3972
7812,337.84668,770.3821,789.3877,789.35986,789.37964,789.3972
7813,337.86795,770.3907,789.3877,789.35986,789.37994,789.3972
7814,337.88925,770.3993,789.3877,789.35986,789.38,789.3972
7815,337.91052,770.4079,789.3877,789.35986,789.3802,789.3972
7816,337.9318,770.41644,789.3877,789.35986,789.37976,789.3972
7817,337.95306,770.42505,789.3877,789.35986,789.3799,789.3972
7818,337.97433,770.43353,789.3877,789.35986,789.3793,789.3972
7819,337.9956,770.4422,789.3877,789.35986,789.3801,789.3972
7820,338.0169,770.4508,789.3877,789.35986,789.3798,789.39716
7821,338.03818,770.4593,789.3877,789.35986,789.3794,789.3972
7822,338.05945,770.46783,789.3877,789.35986,789.37976,789.39716
7823,338.0807,770.47644,789.3877,789.35986,789.38025,789.3972
7824,338.10196,770.48505,789.3877,789.35986,789.3799,789.39716
7825,338.12323,770.4935,789.3877,789.35986,789.3802,789.39716
7826,338.14447,770.50214,789.3877,789.35986,789.37964,789.39716
7827,338.16574,770.5107,789.3877,789.35986,789.38055,789.39716
7828,338.187,770.5192,789.3877,789.35986,789.3806,789.39716
7829,338.20825,770.52765,789.3877,789.35986,789.3798,789.39716
7830,338.2295,770.5362,789.3877,789.35986,789.38055,789.39716
7831,338.25076,770.54474,789.3877,789.35986,789.3797,789.39716
7832,338.27203,770.5533,789.3877,789.35986,789.3798,789.39716
7833,338.29327,770.56177,789.3877,789.35986,789.37994,789.39716
7834,338.3145,770.57025,789.3877,789.35986,789.38,789.39716
7835,338.3358,770.5788,789.3877,789.35986,789.3799,789.39716
7836,338.35703,770.58734,789.3877,789.35986,789.3794,789.39716
7837,338.37827,770.5959,789.3877,789.35986,789.3799,789.39716
7838,338.3995,770.60443,789.3877,789.35986,789.38,789.39716
7839,338.42078,770.61285,789.3877,789.35986,789.37976,789.39716
7840,338.44202,770.6213,789.3877,789.35986,789.3799,789.39716
7841,338.46326,770.6298,789.3877,789.35986,789.38,789.39716
7842,338.4845,770.63837,789.3877,789.35986,789.38055,789.39716
7843,338.50577,770.6468,789.3877,789.35986,789.37976,789.39716
7844,338.527,770.6552,789.3877,789.35986,789.38043,789.39716
7845,338.54825,770.66364,789.3877,789.35986,789.3806,789.3971
7846,338.56946,770.6722,789.3877,789.35986,789.38055,789.39716
7847,338.5907,770.6807,789.3877,789.35986,789.38007,789.3971
7848,338.61194,770.68915,789.3877,789.35986,789.37964,789.39716
7849,338.63318,770.6976,789.3877,789.35986,789.37964,789.3971
7850,338.6544,770.706,789.3877,789.35986,789.3795,789.3971
7851,338.67563,770.71436,789.3877,789.35986,789.3796,789.3971
7852,338.69687,770.72296,789.3877,789.35986,789.3795,789.3971
7853,338.7181,770.7314,789.3877,789.35986,789.3804,789.3971
7854,338.73935,770.7398,789.3877,789.35986,789.3801,789.3971
7855,338.76056,770.74817,789.3877,789.35986,789.38007,789.3971
7856,338.78177,770.75665,789.3877,789.35986,789.3803,789.3971
7857,338.80298,770.7651,789.3877,789.35986,789.3794,789.3971
7858,338.8242,770.7735,789.3877,789.35986,789.37976,789.3971
7859,338.8454,770.7819,789.3877,789.35986,789.37964,789.3971
7860,338.86664,770.79034,789.3877,789.35986,789.3797,789.3971
7861,338.88785,770.7987,789.3877,789.35986,789.37964,789.3971
7862,338.90906,770.80725,789.3877,789.35986,789.37994,789.3971
7863,338.93027,770.81555,789.3877,789.35986,789.3806,789.3971
7864,338.95148,770.82404,789.3877,789.35986,789.3804,789.3971
7865,338.9727,770.8324,789.3877,789.35986,789.3807,789.3971
7866,338.99393,770.84076,789.3877,789.35986,789.3806,789.3971
7867,339.0151,770.8491,789.3877,789.35986,789.3801,789.3971
7868,339.03632,770.8575,789.3877,789.35986,789.3806,789.3971
7869,339.05753,770.8659,789.3877,789.35986,789.3805,789.3971
7870,339.07874,770.8743,789.3877,789.35986,789.3806,789.3971
7871,339.09995,770.8827,789.3877,789.35986,789.3805,789.3971
7872,339.12115,770.891,789.3877,789.35986,789.3801,789.3971
7873,339.14233,770.8994,789.3877,789.35986,789.38025,789.3971
7874,339.16354,770.9078,789.3877,789.35986,789.3795,789.3971
7875,339.18475,770.9161,789.3877,789.35986,789.3799,789.3971
7876,339.20596,770.92444,789.3877,789.35986,789.38074,789.3971
7877,339.22714,770.9328,789.3877,789.35986,789.38074,789.3971
7878,339.24835,770.9412,789.3877,789.35986,789.3799,789.3971
7879,339.26953,770.9495,789.3877,789.35986,789.3795,789.3971
7880,339.2907,770.9578,789.3877,789.35986,789.37976,789.39703
7881,339.3119,770.9662,789.3877,789.35986,789.37976,789.3971
7882,339.33307,770.9746,789.3877,789.35986,789.3804,789.39703
7883,339.35425,770.9829,789.3877,789.35986,789.38,789.3971
7884,339.37543,770.99115,789.3877,789.35986,789.37964,789.3971
