,1e-15,1e-14,1e-13,1e-12,1e-11,1e-10
8078,343.44168,772.39575,789.3779,789.3779,789.3779,789.3779
8079,343.46265,772.40344,789.3779,789.3779,789.3779,789.3779
8080,343.48358,772.4111,789.3779,789.3779,789.3779,789.3779
8081,343.50446,772.41864,789.3779,789.3779,789.3779,789.3779
8082,343.52536,772.42615,789.3779,789.3779,789.3779,789.3779
8083,343.54626,772.4337,789.3779,789.3779,789.3779,789.3779
8084,343.56717,772.4412,789.3779,789.3779,789.3779,789.3779
8085,343.58804,772.4488,789.3779,789.3779,789.3779,789.3779
8086,343.60895,772.45636,789.3779,789.3779,789.3779,789.3779
8087,343.62985,772.46387,789.3779,789.3779,789.3779,789.3779
8088,343.65076,772.47144,789.3779,789.3779,789.3779,789.3779
8089,343.67166,772.479,789.3779,789.3779,789.3779,789.3779
8090,343.69257,772.4865,789.3779,789.3779,789.3779,789.3779
8091,343.71344,772.4941,789.3779,789.3779,789.3779,789.3779
8092,343.73434,772.50165,789.3779,789.3779,789.3779,789.3779
8093,343.75525,772.50916,789.3779,789.3779,789.3779,789.3779
8094,343.77615,772.5167,789.3779,789.3779,789.3779,789.3779
8095,343.79703,772.52423,789.3779,789.3779,789.3779,789.3779
8096,343.81793,772.5318,789.3779,789.3779,789.3779,789.3779
8097,343.83884,772.53937,789.3779,789.3779,789.3779,789.3779
8098,343.85974,772.5469,789.3779,789.3779,789.3779,789.3779
8099,343.88065,772.55444,789.3779,789.3779,789.3779,789.3779
8100,343.90155,772.562,789.3779,789.3779,789.3779,789.3779
8101,343.92242,772.5695,789.3779,789.3779,789.3779,789.3779
8102,343.94333,772.5771,789.3779,789.3779,789.3779,789.3779
8103,343.96423,772.5846,789.3779,789.3779,789.3779,789.3779
8104,343.98514,772.59216,789.3779,789.3779,789.3779,789.3779
8105,344.006,772.59973,789.3779,789.3779,789.3779,789.3779
8106,344.02692,772.60724,789.3779,789.3779,789.3779,789.3779
8107,344.04782,772.6148,789.3779,789.3779,789.3779,789.3779
8108,344.0687,772.6224,789.3779,789.3779,789.3779,789.3779
8109,344.0896,772.6299,789.3779,789.3779,789.3779,789.3779
8110,344.1105,772.63745,789.3779,789.3779,789.3779,789.3779
8111,344.1314,772.645,789.3779,789.3779,789.3779,789.3779
8112,344.1523,772.6525,789.3779,789.3779,789.3779,789.3779
8113,344.17322,772.6601,789.3779,789.3779,789.3779,789.3779
8114,344.1941,772.6676,789.3779,789.3779,789.3779,789.3779
8115,344.215,772.6752,789.3779,789.3779,789.3779,789.3779
8116,344.2359,772.68274,789.3779,789.3779,789.3779,789.3779
8117,344.2568,772.69025,789.3779,789.3779,789.3779,789.3779
8118,344.27768,772.6978,789.3779,789.3779,789.3779,789.3779
8119,344.29858,772.7054,789.3779,789.3779,789.3779,789.3779
8120,344.31946,772.7128,789.3779,789.3779,789.3779,789.3779
8121,344.3403,772.7203,789.3779,789.3779,789.3779,789.3779
8122,344.36115,772.72766,789.3779,789.3779,789.3779,789.3779
8123,344.382,772.7351,789.3779,789.3779,789.3779,789.3779
8124,344.40283,772.7425,789.3779,789.3779,789.3779,789.3779
8125,344.4237,772.74994,789.3779,789.3779,789.3779,789.3779
8126,344.44452,772.7573,789.3779,789.3779,789.3779,789.3779
8127,344.4654,772.7648,789.3779,789.3779,789.3779,789.3779
8128,344.4862,772.77216,789.3779,789.3779,789.3779,789.3779
8129,344.50708,772.77954,789.3779,789.3779,789.3779,789.3779
8130,344.5279,772.787,789.3779,789.3779,789.3779,789.3779
8131,344.54877,772.7944,789.3779,789.3779,789.3779,789.3779
8132,344.56958,772.8018,789.3779,789.3779,789.3779,789.3779
8133,344.59042,772.8092,789.3779,789.3779,789.3779,789.3779
8134,344.61127,772.81665,789.3779,789.3779,789.3779,789.3779
8135,344.6321,772.82404,789.3779,789.3779,789.3779,789.3779
8136,344.65295,772.8315,789.3779,789.3779,789.3779,789.3779
8137,344.6738,772.83887,789.3779,789.3779,789.3779,789.3779
8138,344.69467,772.8463,789.3779,789.3779,789.3779,789.3779
8139,344.71548,772.8537,789.3779,789.3779,789.3779,789.3779
8140,344.73636,772.8611,789.3779,789.3779,789.3779,789.3779
8141,344.75717,772.8685,789.3779,789.3779,789.3779,789.3779
8142,344.77805,772.8759,789.3779,789.3779,789.3779,789.3779
8143,344.79886,772.88336,789.3779,789.3779,789.3779,789.3779
8144,344.81973,772.89075,789.3779,789.3779,789.3779,789.3779
8145,344.84055,772.8982,789.3779,789.3779,789.3779,789.3779
8146,344.86142,772.9056,789.3779,789.3779,789.3779,789.3779
8147,344.88223,772.913,789.3779,789.3779,789.3779,789.3779
8148,344.9031,772.9204,789.3779,789.3779,789.3779,789.3779
8149,344.92392,772.92786,789.3779,789.3779,789.3779,789.3779
8150,344.9448,772.93524,789.3779,789.3779,789.3779,789.3779
8151,344.96564,772.9426,789.3779,789.3779,789.3779,789.3779
8152,344.98648,772.9501,789.3779,789.3779,789.3779,789.3779
8153,345.00732,772.95746,789.3779,789.3779,789.3779,789.3779
8154,345.02817,772.9649,789.3779,789.3779,789.3779,789.3779
8155,345.049,772.9723,789.3779,789.3779,789.3779,789.3779
8156,345.06985,772.97974,789.3779,789.3779,789.3779,789.3779
8157,345.0907,772.9871,789.3779,789.3779,789.3779,789.3779
8158,345.11154,772.99457,789.3779,789.3779,789.3779,789.3779
8159,345.1324,773.00195,789.3779,789.3779,789.3779,789.3779
8160,345.1532,773.00934,789.3779,789.3779,789.3779,789.3779
8161,345.17398,773.0166,789.3779,789.3779,789.3779,789.3779
8162,345.19476,773.02386,789.3779,789.3779,789.3779,789.3779
8163,345.21558,773.0312,789.3779,789.3779,789.3779,789.3779
8164,345.23636,773.03845,789.3779,789.3779,789.3779,789.3779
8165,345.25717,773.0457,789.3779,789.3779,789.3779,789.3779
8166,345.27795,773.053,789.3779,789.3779,789.3779,789.3779
8167,345.29874,773.0603,789.3779,789.3779,789.3779,789.3779
8168,345.31955,773.06757,789.3779,789.3779,789.3779,789.3779
8169,345.34033,773.0748,789.3779,789.3779,789.3779,789.3779
8170,345.3611,773.08215,789.3779,789.3779,789.3779,789.3779
8171,345.38193,773.0894,789.3779,789.3779,789.3779,789.3779
8172,345.4027,773.0967,789.3779,789.3779,789.3779,789.3779
8173,345.4235,773.104,789.3779,789.3779,789.3779,789.3779
8174,345.4443,773.11127,789.3779,789.3779,789.3779,789.3779
8175,345.4651,773.1185,789.3779,789.3779,789.3779,789.3779
8176,345.48587,773.12585,789.3779,789.3779,789.3779,789.3779
8177,345.50668,773.1331,789.3779,789.3779,789.3779,789.3779
8178,345.52747,773.1404,789.3779,789.3779,789.3779,789.3779
8179,345.54825,773.1477,789.3779,789.3779,789.3779,789.3779
8180,345.56906,773.15497,789.3779,789.3779,789.3779,789.3779
8181,345.58984,773.16223,789.3779,789.3779,789.3779,789.3779
8182,345.61063,773.1695,789.3779,789.3779,789.3779,789.3779
8183,345.63144,773.1768,789.3779,789.3779,789.3779,789.3779
8184,345.65222,773.1841,789.3779,789.3779,789.3779,789.3779
8185,345.67303,773.19135,789.3779,789.3779,789.3779,789.3779
8186,345.69382,773.19867,789.3779,789.3779,789.3779,789.3779
8187,345.7146,773.20593,789.3779,789.3779,789.3779,789.3779
8188,345.73538,773.2132,789.3779,789.3779,789.3779,789.3779
8189,345.75616,773.2205,789.3779,789.3779,789.3779,789.3779
8190,345.77698,773.2278,789.3779,789.3779,789.3779,789.3779
8191,345.79776,773.23505,789.3779,789.3779,789.3779,789.3779
8192,345.81857,773.2423,789.3779,789.3779,789.3779,789.3779
8193,345.83936,773.24963,789.3779,789.3779,789.3779,789.3779
8194,345.86014,773.2569,789.3779,789.3779,789.3779,789.3779
8195,345.88095,773.26416,789.3779,789.3779,789.3779,789.3779
8196,345.90173,773.2715,789.3779,789.3779,789.3779,789.3779
8197,345.92252,773.27875,789.3779,789.3779,789.3779,789.3779
8198,345.94333,773.286,789.3779,789.3779,789.3779,789.3779
8199,345.9641,773.29333,789.3779,789.3779,789.3779,789.3779
8200,345.9849,773.30054,789.3779,789.3779,789.3779,789.3779
8201,346.0056,773.3077,789.3779,789.3779,789.3779,789.3779
8202,346.02637,773.3148,789.3779,789.3779,789.3779,789.3779
8203,346.04712,773.32196,789.3779,789.3779,789.3779,789.3779
8204,346.06787,773.3291,789.3779,789.3779,789.3779,789.3779
8205,346.0886,773.3363,789.3779,789.3779,789.3779,789.3779
8206,346.10934,773.34344,789.3779,789.3779,789.3779,789.3779
8207,346.1301,773.3506,789.3779,789.3779,789.3779,789.3779
8208,346.15085,773.3577,789.3779,789.3779,789.3779,789.3779
8209,346.17157,773.36487,789.3779,789.3779,789.3779,789.3779
8210,346.19232,773.372,789.3779,789.3779,789.3779,789.3779
8211,346.21307,773.37915,789.3779,789.3779,789.3779,789.3779
8212,346.23383,773.3863,789.3779,789.3779,789.3779,789.3779
8213,346.25455,773.39343,789.3779,789.3779,789.3779,789.3779
8214,346.2753,773.40063,789.3779,789.3779,789.3779,789.3779
8215,346.29605,773.4078,789.3779,789.3779,789.3779,789.3779
8216,346.31677,773.4149,789.3779,789.3779,789.3779,789.3779
8217,346.33752,773.42206,789.3779,789.3779,789.3779,789.3779
8218,346.35828,773.4292,789.3779,789.3779,789.3779,789.3779
8219,346.37903,773.43634,789.3779,789.3779,789.3779,789.3779
8220,346.39975,773.4435,789.3779,789.3779,789.3779,789.3779
8221,346.4205,773.4506,789.3779,789.3779,789.3779,789.3779
8222,346.44125,773.45776,789.3779,789.3779,789.3779,789.3779
8223,346.462,773.4649,789.3779,789.3779,789.3779,789.3779
8224,346.48273,773.4721,789.3779,789.3779,789.3779,789.3779
8225,346.50348,773.47925,789.3779,789.3779,789.3779,789.3779
8226,346.52423,773.4864,789.3779,789.3779,789.3779,789.3779
8227,346.54498,773.4935,789.3779,789.3779,789.3779,789.3779
8228,346.5657,773.5007,789.3779,789.3779,789.3779,789.3779
8229,346.58646,773.5078,789.3779,789.3779,789.3779,789.3779
8230,346.6072,773.51495,789.3779,789.3779,789.3779,789.3779
8231,346.62796,773.5221,789.3779,789.3779,789.3779,789.3779
8232,346.64868,773.52924,789.3779,789.3779,789.3779,789.3779
8233,346.66943,773.53644,789.3779,789.3779,789.3779,789.3779
8234,346.6902,773.5436,789.3779,789.3779,789.3779,789.3779
8235,346.71094,773.5507,789.3779,789.3779,789.3779,789.3779
8236,346.73166,773.55786,789.3779,789.3779,789.3779,789.3779
8237,346.7524,773.565,789.3779,789.3779,789.3779,789.3779
8238,346.77316,773.57214,789.3779,789.3779,789.3779,789.3779
8239,346.79388,773.5793,789.3779,789.3779,789.3779,789.3779
8240,346.8146,773.58636,789.3779,789.3779,789.3779,789.3779
8241,346.83533,773.59344,789.3779,789.3779,789.3779,789.3779
8242,346.856,773.60046,789.3779,789.3779,789.3779,789.3779
8243,346.8767,773.6075,789.3779,789.3779,789.3779,789.3779
8244,346.89737,773.6145,789.3779,789.3779,789.3779,789.3779
8245,346.91806,773.6215,789.3779,789.3779,789.3779,789.3779
8246,346.93878,773.62854,789.3779,789.3779,789.3779,789.3779
8247,346.95944,773.63556,789.3779,789.3779,789.3779,789.3779
8248,346.98016,773.6426,789.3779,789.3779,789.3779,789.3779
8249,347.00082,773.64966,789.3779,789.3779,789.3779,789.3779
8250,347.02155,773.6567,789.3779,789.3779,789.3779,789.3779
8251,347.04224,773.6637,789.3779,789.3779,789.3779,789.3779
8252,347.06293,773.6707,789.3779,789.3779,789.3779,789.3779
8253,347.08362,773.67773,789.3779,789.3779,789.3779,789.3779
8254,347.1043,773.68475,789.3779,789.3779,789.3779,789.3779
8255,347.125,773.6918,789.3779,789.3779,789.3779,789.3779
8256,347.1457,773.69885,789.3779,789.3779,789.3779,789.3779
8257,347.16638,773.7059,789.3779,789.3779,789.3779,789.3779
8258,347.18707,773.7129,789.3779,789.3779,789.3779,789.3779
8259,347.20776,773.7199,789.3779,789.3779,789.3779,789.3779
8260,347.22845,773.7269,789.3779,789.3779,789.3779,789.3779
8261,347.24915,773.73395,789.3779,789.3779,789.3779,789.3779
8262,347.26984,773.74097,789.3779,789.3779,789.3779,789.3779
8263,347.29053,773.748,789.3779,789.3779,789.3779,789.3779
8264,347.31122,773.75507,789.3779,789.3779,789.3779,789.3779
8265,347.3319,773.7621,789.3779,789.3779,789.3779,789.3779
8266,347.3526,773.7691,789.3779,789.3779,789.3779,789.3779
8267,347.3733,773.7761,789.3779,789.3779,789.3779,789.3779
8268,347.39398,773.78314,789.3779,789.3779,789.3779,789.3779
8269,347.41467,773.79016,789.3779,789.3779,789.3779,789.3779
8270,347.4354,773.7972,789.3779,789.3779,789.3779,789.3779
8271,347.45605,773.8042,789.3779,789.3779,789.3779,789.3779
8272,347.47675,773.8113,789.3779,789.3779,789.3779,789.3779
8273,347.49744,773.8183,789.3779,789.3779,789.3779,789.3779
8274,347.51813,773.8253,789.3779,789.3779,789.3779,789.3779
8275,347.53885,773.83234,789.3779,789.3779,789.3779,789.3779
8276,347.5595,773.83936,789.3779,789.3779,789.3779,789.3779
8277,347.58023,773.8464,789.3779,789.3779,789.3779,789.3779
8278,347.6009,773.8534,789.3779,789.3779,789.3779,789.3779
8279,347.6216,773.8605,789.3779,789.3779,789.3779,789.3779
8280,347.64227,773.86743,789.3779,789.3779,789.3779,789.3779
8281,347.6629,773.8743,789.3779,789.3779,789.3779,789.3779
8282,347.68356,773.8812,789.3779,789.3779,789.3779,789.3779
8283,347.7042,773.8881,789.3779,789.3779,789.3779,789.3779
8284,347.72482,773.895,789.3779,789.3779,789.3779,789.3779
8285,347.74548,773.9019,789.3779,789.3779,789.3779,789.3779
8286,347.7661,773.9088,789.3779,789.3779,789.3779,789.3779
8287,347.78674,773.9157,789.3779,789.3779,789.3779,789.3779
8288,347.8074,773.9226,789.3779,789.3779,789.3779,789.3779
8289,347.82803,773.9295,789.3779,789.3779,789.3779,789.3779
8290,347.84866,773.9364,789.3779,789.3779,789.3779,789.3779
8291,347.86932,773.9433,789.3779,789.3779,789.3779,789.3779
8292,347.88995,773.9502,789.3779,789.3779,789.3779,789.3779
8293,347.9106,773.9571,789.3779,789.3779,789.3779,789.3779
8294,347.93124,773.964,789.3779,789.3779,789.3779,789.3779
8295,347.95187,773.9709,789.3779,789.3779,789.3779,789.3779
8296,347.9725,773.9778,789.3779,789.3779,789.3779,789.3779
8297,347.99316,773.9847,789.3779,789.3779,789.3779,789.3779
8298,348.0138,773.9916,789.3779,789.3779,789.3779,789.3779
8299,348.03442,773.9985,789.3779,789.3779,789.3779,789.3779
8300,348.05508,774.0054,789.3779,789.3779,789.3779,789.3779
8301,348.0757,774.01227,789.3779,789.3779,789.3779,789.3779
8302,348.09634,774.01917,789.3779,789.3779,789.3779,789.3779
8303,348.117,774.02606,789.3779,789.3779,789.3779,789.3779
8304,348.13763,774.033,789.3779,789.3779,789.3779,789.3779
8305,348.15826,774.0399,789.3779,789.3779,789.3779,789.3779
8306,348.17892,774.0468,789.3779,789.3779,789.3779,789.3779
8307,348.19955,774.0537,789.3779,789.3779,789.3779,789.3779
8308,348.22018,774.0606,789.3779,789.3779,789.3779,789.3779
8309,348.24084,774.0675,789.3779,789.3779,789.3779,789.3779
8310,348.26147,774.0744,789.3779,789.3779,789.3779,789.3779
8311,348.2821,774.0813,789.3779,789.3779,789.3779,789.3779
8312,348.30276,774.0882,789.3779,789.3779,789.3779,789.3779
8313,348.3234,774.0951,789.3779,789.3779,789.3779,789.3779
8314,348.34402,774.102,789.3779,789.3779,789.3779,789.3779
8315,348.3647,774.1089,789.3779,789.3779,789.3779,789.3779
8316,348.3853,774.1158,789.3779,789.3779,789.3779,789.3779
8317,348.40594,774.1227,789.3779,789.3779,789.3779,789.3779
8318,348.4266,774.1296,789.3779,789.3779,789.3779,789.3779
8319,348.44724,774.1365,789.3779,789.3779,789.3779,789.3779
8320,348.46786,774.1433,789.3779,789.3779,789.3779,789.3779
8321,348.48843,774.1501,789.3779,789.3779,789.3779,789.3779
8322,348.50903,774.15686,789.3779,789.3779,789.3779,789.3779
8323,348.52963,774.16364,789.3779,789.3779,789.3779,789.3779
8324,348.5502,774.1704,789.3779,789.3779,789.3779,789.3779
8325,348.5708,774.1772,789.3779,789.3779,789.3779,789.3779
8326,348.5914,774.18396,789.3779,789.3779,789.3779,789.3779
8327,348.61197,774.19073,789.3779,789.3779,789.3779,789.3779
8328,348.63257,774.1975,789.3779,789.3779,789.3779,789.3779
8329,348.65314,774.2043,789.3779,789.3779,789.3779,789.3779
8330,348.67374,774.21106,789.3779,789.3779,789.3779,789.3779
8331,348.69434,774.21783,789.3779,789.3779,789.3779,789.3779
8332,348.7149,774.2246,789.3779,789.3779,789.3779,789.3779
8333,348.7355,774.2314,789.3779,789.3779,789.3779,789.3779
8334,348.75607,774.23816,789.3779,789.3779,789.3779,789.3779
8335,348.77667,774.24493,789.3779,789.3779,789.3779,789.3779
8336,348.79727,774.2517,789.3779,789.3779,789.3779,789.3779
8337,348.81787,774.2585,789.3779,789.3779,789.3779,789.3779
8338,348.83844,774.26526,789.3779,789.3779,789.3779,789.3779
8339,348.85904,774.27203,789.3779,789.3779,789.3779,789.3779
8340,348.8796,774.2788,789.3779,789.3779,789.3779,789.3779
8341,348.9002,774.2856,789.3779,789.3779,789.3779,789.3779
8342,348.9208,774.29236,789.3779,789.3779,789.3779,789.3779
8343,348.94138,774.29913,789.3779,789.3779,789.3779,789.3779
8344,348.96198,774.3059,789.3779,789.3779,789.3779,789.3779
8345,348.98257,774.3127,789.3779,789.3779,789.3779,789.3779
8346,349.00314,774.31946,789.3779,789.3779,789.3779,789.3779
8347,349.02374,774.32623,789.3779,789.3779,789.3779,789.3779
8348,349.0443,774.333,789.3779,789.3779,789.3779,789.3779
8349,349.0649,774.3398,789.3779,789.3779,789.3779,789.3779
8350,349.0855,774.34656,789.3779,789.3779,789.3779,789.3779
8351,349.10608,774.35333,789.3779,789.3779,789.3779,789.3779
8352,349.12668,774.3601,789.3779,789.3779,789.3779,789.3779
8353,349.14728,774.3669,789.3779,789.3779,789.3779,789.3779
8354,349.16785,774.37366,789.3779,789.3779,789.3779,789.3779
8355,349.18845,774.38043,789.3779,789.3779,789.3779,789.3779
8356,349.209,774.3872,789.3779,789.3779,789.3779,789.3779
8357,349.2296,774.394,789.3779,789.3779,789.3779,789.3779
8358,349.2502,774.40076,789.3779,789.3779,789.3779,789.3779
8359,349.27078,774.40753,789.3779,789.3779,789.3779,789.3779
8360,349.29135,774.4143,789.3779,789.3779,789.3779,789.3779
8361,349.3119,774.42096,789.3779,789.3779,789.3779,789.3779
8362,349.33246,774.4276,789.3779,789.3779,789.3779,789.3779
8363,349.353,774.43427,789.3779,789.3779,789.3779,789.3779
8364,349.37354,774.4409,789.3779,789.3779,789.3779,789.3779
8365,349.39407,774.4476,789.3779,789.3779,789.3779,789.3779
8366,349.4146,774.4542,789.3779,789.3779,789.3779,789.3779
8367,349.43515,774.4609,789.3779,789.3779,789.3779,789.3779
8368,349.45572,774.4675,789.3779,789.3779,789.3779,789.3779
8369,349.47623,774.4742,789.3779,789.3779,789.3779,789.3779
8370,349.4968,774.48083,789.3779,789.3779,789.3779,789.3779
8371,349.51733,774.4875,789.3779,789.3779,789.3779,789.3779
8372,349.53787,774.49414,789.3779,789.3779,789.3779,789.3779
8373,349.5584,774.5008,789.3779,789.3779,789.3779,789.3779
8374,349.57895,774.50745,789.3779,789.3779,789.3779,789.3779
8375,349.5995,774.5141,789.3779,789.3779,789.3779,789.3779
8376,349.62006,774.52075,789.3779,789.3779,789.3779,789.3779
8377,349.6406,774.5274,789.3779,789.3779,789.3779,789.3779
8378,349.66113,774.53406,789.3779,789.3779,789.3779,789.3779
8379,349.68167,774.5407,789.3779,789.3779,789.3779,789.3779
8380,349.7022,774.54736,789.3779,789.3779,789.3779,789.3779
8381,349.72275,774.554,789.3779,789.3779,789.3779,789.3779
8382,349.7433,774.56067,789.3779,789.3779,789.3779,789.3779
8383,349.76382,774.5673,789.3779,789.3779,789.3779,789.3779
8384,349.78436,774.574,789.3779,789.3779,789.3779,789.3779
8385,349.80493,774.5806,789.3779,789.3779,789.3779,789.3779
8386,349.82547,774.5873,789.3779,789.3779,789.3779,789.3779
8387,349.846,774.59393,789.3779,789.3779,789.3779,789.3779
8388,349.86655,774.6006,789.3779,789.3779,789.3779,789.3779
8389,349.8871,774.60724,789.3779,789.3779,789.3779,789.3779
8390,349.90762,774.6139,789.3779,789.3779,789.3779,789.3779
8391,349.9282,774.6206,789.3779,789.3779,789.3779,789.3779
8392,349.94873,774.62726,789.3779,789.3779,789.3779,789.3779
8393,349.96927,774.6339,789.3779,789.3779,789.3779,789.3779
8394,349.9898,774.64056,789.3779,789.3779,789.3779,789.3779
8395,350.01035,774.6472,789.3779,789.3779,789.3779,789.3779
8396,350.03088,774.6539,789.3779,789.3779,789.3779,789.3779
8397,350.05142,774.6605,789.3779,789.3779,789.3779,789.3779
8398,350.07196,774.6672,789.3779,789.3779,789.3779,789.3779
8399,350.09253,774.6738,789.3779,789.3779,789.3779,789.3779
8400,350.11304,774.6804,789.3779,789.3779,789.3779,789.3779
8401,350.1335,774.68695,789.3779,789.3779,789.3779,789.3779
8402,350.15402,774.6935,789.3779,789.3779,789.3779,789.3779
8403,350.1745,774.7,789.3779,789.3779,789.3779,789.3779
8404,350.19498,774.7066,789.3779,789.3779,789.3779,789.3779
8405,350.21548,774.71313,789.3779,789.3779,789.3779,789.3779
8406,350.23596,774.71967,789.3779,789.3779,789.3779,789.3779
8407,350.25644,774.7262,789.3779,789.3779,789.3779,789.3779
8408,350.27695,774.7327,789.3779,789.3779,789.3779,789.3779
8409,350.29742,774.73926,789.3779,789.3779,789.3779,789.3779
8410,350.3179,774.7458,789.3779,789.3779,789.3779,789.3779
8411,350.33838,774.7523,789.3779,789.3779,789.3779,789.3779
8412,350.3589,774.7589,789.3779,789.3779,789.3779,789.3779
8413,350.37936,774.76544,789.3779,789.3779,789.3779,789.3779
8414,350.39987,774.772,789.3779,789.3779,789.3779,789.3779
8415,350.42035,774.7785,789.3779,789.3779,789.3779,789.3779
8416,350.44083,774.78503,789.3779,789.3779,789.3779,789.3779
8417,350.4613,774.79156,789.3779,789.3779,789.3779,789.3779
8418,350.4818,774.7981,789.3779,789.3779,789.3779,789.3779
8419,350.5023,774.8046,789.3779,789.3779,789.3779,789.3779
8420,350.5228,774.8112,789.3779,789.3779,789.3779,789.3779
8421,350.54327,774.81775,789.3779,789.3779,789.3779,789.3779
8422,350.56375,774.8243,789.3779,789.3779,789.3779,789.3779
8423,350.58426,774.8308,789.3779,789.3779,789.3779,789.3779
8424,350.60474,774.83734,789.3779,789.3779,789.3779,789.3779
8425,350.6252,774.8439,789.3779,789.3779,789.3779,789.3779
8426,350.64572,774.8504,789.3779,789.3779,789.3779,789.3779
8427,350.6662,774.857,789.3779,789.3779,789.3779,789.3779
8428,350.68668,774.8635,789.3779,789.3779,789.3779,789.3779
8429,350.70718,774.87006,789.3779,789.3779,789.3779,789.3779
8430,350.72766,774.8766,789.3779,789.3779,789.3779,789.3779
8431,350.74814,774.8831,789.3779,789.3779,789.3779,789.3779
8432,350.76865,774.88965,789.3779,789.3779,789.3779,789.3779
8433,350.78912,774.8962,789.3779,789.3779,789.3779,789.3779
8434,350.8096,774.9027,789.3779,789.3779,789.3779,789.3779
8435,350.8301,774.9093,789.3779,789.3779,789.3779,789.3779
8436,350.8506,774.91583,789.3779,789.3779,789.3779,789.3779
8437,350.87106,774.92236,789.3779,789.3779,789.3779,789.3779
8438,350.89154,774.9289,789.3779,789.3779,789.3779,789.3779
8439,350.91205,774.9354,789.3779,789.3779,789.3779,789.3779
8440,350.9325,774.9419,789.3779,789.3779,789.3779,789.3779
8441,350.95297,774.94836,789.3779,789.3779,789.3779,789.3779
8442,350.9734,774.9548,789.3779,789.3779,789.3779,789.3779
8443,350.99384,774.9612,789.3779,789.3779,789.3779,789.3779
8444,351.01428,774.9676,789.3779,789.3779,789.3779,789.3779
8445,351.03473,774.97406,789.3779,789.3779,789.3779,789.3779
8446,351.05518,774.98047,789.3779,789.3779,789.3779,789.3779
8447,351.07562,774.9869,789.3779,789.3779,789.3779,789.3779
8448,351.09604,774.9933,789.3779,789.3779,789.3779,789.3779
8449,351.1165,774.9997,789.3779,789.3779,789.3779,789.3779
8450,351.13693,775.00616,789.3779,789.3779,789.3779,789.3779
8451,351.15738,775.0126,789.3779,789.3779,789.3779,789.3779
8452,351.17783,775.019,789.3779,789.3779,789.3779,789.3779
8453,351.19827,775.0254,789.3779,789.3779,789.3779,789.3779
8454,351.2187,775.03186,789.3779,789.3779,789.3779,789.3779
8455,351.23914,775.03827,789.3779,789.3779,789.3779,789.3779
8456,351.25958,775.0447,789.3779,789.3779,789.3779,789.3779
8457,351.28003,775.0511,789.3779,789.3779,789.3779,789.3779
8458,351.30048,775.05756,789.3779,789.3779,789.3779,789.3779
8459,351.32092,775.06396,789.3779,789.3779,789.3779,789.3779
8460,351.34134,775.0704,789.3779,789.3779,789.3779,789.3779
8461,351.3618,775.0768,789.3779,789.3779,789.3779,789.3779
8462,351.38223,775.0832,789.3779,789.3779,789.3779,789.3779
8463,351.40268,775.08966,789.3779,789.3779,789.3779,789.3779
8464,351.42313,775.09607,789.3779,789.3779,789.3779,789.3779
8465,351.44354,775.1025,789.3779,789.3779,789.3779,789.3779
8466,351.464,775.1089,789.3779,789.3779,789.3779,789.3779
8467,351.48444,775.11536,789.3779,789.3779,789.3779,789.3779
8468,351.50488,775.12177,789.3779,789.3779,789.3779,789.3779
8469,351.52533,775.1282,789.3779,789.3779,789.3779,789.3779
8470,351.54578,775.1346,789.3779,789.3779,789.3779,789.3779
8471,351.5662,775.14105,789.3779,789.3779,789.3779,789.3779
8472,351.58664,775.14746,789.3779,789.3779,789.3779,789.3779
8473,351.6071,775.1539,789.3779,789.3779,789.3779,789.3779
8474,351.62753,775.1603,789.3779,789.3779,789.3779,789.3779
8475,351.64798,775.1667,789.3779,789.3779,789.3779,789.3779
8476,351.66843,775.17316,789.3779,789.3779,789.3779,789.3779
8477,351.68884,775.17957,789.3779,789.3779,789.3779,789.3779
8478,351.7093,775.186,789.3779,789.3779,789.3779,789.3779
8479,351.72974,775.1924,789.3779,789.3779,789.3779,789.3779
8480,351.75015,775.1988,789.3779,789.3779,789.3779,789.3779
8481,351.77054,775.2051,789.3779,789.3779,789.3779,789.3779
8482,351.79095,775.21136,789.3779,789.3779,789.3779,789.3779
8483,351.81134,775.2177,789.3779,789.3779,789.3779,789.3779
8484,351.83173,775.224,789.3779,789.3779,789.3779,789.3779
8485,351.8521,775.2303,789.3779,789.3779,789.3779,789.3779
8486,351.8725,775.23663,789.3779,789.3779,789.3779,789.3779
8487,351.89288,775.2429,789.3779,789.3779,789.3779,789.3779
8488,351.9133,775.2492,789.3779,789.3779,789.3779,789.3779
8489,351.93365,775.25555,789.3779,789.3779,789.3779,789.3779
8490,351.95407,775.26184,789.3779,789.3779,789.3779,789.3779
8491,351.97446,775.2681,789.3779,789.3779,789.3779,789.3779
8492,351.99484,775.2744,789.3779,789.3779,789.3779,789.3779
8493,352.01523,775.28076,789.3779,789.3779,789.3779,789.3779
8494,352.0356,775.28705,789.3779,789.3779,789.3779,789.3779
8495,352.056,775.29333,789.3779,789.3779,789.3779,789.3779
8496,352.0764,775.2997,789.3779,789.3779,789.3779,789.3779
8497,352.0968,775.30597,789.3779,789.3779,789.3779,789.3779
8498,352.1172,775.31226,789.3779,789.3779,789.3779,789.3779
8499,352.13757,775.3186,789.3779,789.3779,789.3779,789.3779
8500,352.15796,775.3249,789.3779,789.3779,789.3779,789.3779
8501,352.17834,775.3312,789.3779,789.3779,789.3779,789.3779
