sep= 
Time [s]	R1_m5 [ng/cm^2]	C1_m [ng/cm^2]
246.3999	0.00	0.00
246.7326	0.00	0.00
247.0614	0.00	0.00
247.3989	0.00	0.00
247.7343	0.00	0.00
248.1098	0.00	0.00
248.4432	0.00	0.00
248.7837	0.00	0.00
249.1175	0.00	0.00
249.4496	0.00	0.00
249.7889	0.00	0.00
250.1619	0.00	0.00
250.5116	0.00	0.00
250.8515	0.00	0.00
251.2268	0.00	0.00
251.5899	0.00	0.00
251.9250	0.00	0.00
252.2907	0.00	0.00
252.6751	0.00	0.00
253.0090	0.00	0.00
253.3489	0.00	0.00
253.7255	0.00	0.00
254.0663	0.00	0.00
254.4037	0.00	0.00
254.7840	0.00	0.00
255.1239	0.00	0.00
255.5035	0.00	0.00
255.8505	0.00	0.00
256.2634	0.00	0.00
256.6583	0.00	0.00
257.0343	0.00	0.00
257.3899	0.00	0.00
257.7649	0.00	0.00
258.1558	0.00	0.00
258.5376	0.00	0.00
258.8903	0.00	0.00
259.2679	0.00	0.00
259.6498	0.00	0.00
260.0325	0.00	0.00
260.3694	0.00	0.00
260.7623	0.00	0.00
261.1475	0.00	0.00
261.5295	0.00	0.00
261.8769	0.00	0.00
262.2694	0.00	0.00
262.6647	0.00	0.00
263.0153	0.00	0.00
263.3542	0.00	0.00
263.7384	0.00	0.00
264.1180	0.00	0.00
264.4522	0.00	0.00
264.8039	0.00	0.00
265.1950	0.00	0.00
265.6049	0.00	0.00
265.9514	0.00	0.00
266.3132	0.00	0.00
266.7089	0.00	0.00
267.0964	0.00	0.00
267.4436	0.00	0.00
267.8164	0.00	0.00
268.2110	0.00	0.00
268.6408	0.00	0.00
269.0352	0.00	0.00
269.3745	0.00	0.00
269.7653	0.00	0.00
270.1523	0.00	0.00
270.5427	0.00	0.00
270.8793	0.00	0.00
271.2387	0.00	0.00
271.6207	0.00	0.00
272.0306	0.00	0.00
272.3835	0.00	0.00
272.7730	0.00	0.00
273.1462	0.00	0.00
273.5432	0.00	0.00
273.8936	0.00	0.00
274.2697	0.00	0.00
274.6588	0.00	0.00
275.0424	0.00	0.00
275.3951	0.00	0.00
275.7655	0.00	0.00
276.1192	0.00	0.00
276.5128	0.00	0.00
276.8515	0.00	0.00
277.2412	0.00	0.00
277.6201	0.00	0.00
278.0184	0.00	0.00
278.3586	0.00	0.00
278.7355	0.00	0.00
279.1204	0.00	0.00
279.5124	0.00	0.00
279.8504	0.00	0.00
280.2408	0.00	0.00
280.6305	0.00	0.00
281.0394	0.00	0.00
281.3912	0.00	0.00
281.7836	0.00	0.00
282.2092	0.00	0.00
282.6150	0.00	0.00
283.1003	0.00	0.00
283.4456	0.00	0.00
283.8217	0.00	0.00
284.1847	0.00	0.00
284.5789	0.00	0.00
284.9269	0.00	0.00
285.3373	0.00	0.00
285.7225	0.00	0.00
286.1100	0.00	0.00
286.4544	0.00	0.00
286.8272	0.00	0.00
287.2008	0.00	0.00
287.5964	0.00	0.00
287.9303	0.00	0.00
288.3115	0.00	0.00
288.6917	0.00	0.00
289.1003	0.00	0.00
289.4341	0.00	0.00
289.7959	0.00	0.00
290.1911	0.00	0.00
290.5825	0.00	0.00
290.9126	0.00	0.00
291.2959	0.00	0.00
291.6926	0.00	0.00
292.0733	0.00	0.00
292.4054	0.00	0.00
292.8347	0.00	0.00
293.1978	0.00	0.00
293.5355	0.00	0.00
293.8717	0.00	0.00
294.2059	0.00	0.00
294.5542	0.00	0.00
294.8912	0.00	0.00
295.2297	0.00	0.00
295.5652	0.00	0.00
295.9004	0.00	0.00
296.2395	0.00	0.00
296.6230	0.00	0.00
296.9770	0.00	0.00
297.3931	0.00	0.00
297.7447	0.00	0.00
298.1539	0.00	0.00
298.5227	0.00	0.00
298.8703	0.00	0.00
299.2803	0.00	0.00
299.6650	0.00	0.00
300.1023	0.00	0.00
300.4483	0.00	0.00
300.8122	0.00	0.00
301.2048	0.00	0.00
301.5910	0.00	0.00
301.9224	0.00	0.00
302.2895	0.00	0.00
302.6246	0.00	0.00
302.9588	0.00	0.00
303.3013	0.00	0.00
303.6754	0.00	0.00
304.0096	0.00	0.00
304.3489	0.00	0.00
304.6833	0.00	0.00
305.0589	0.00	0.00
305.3968	0.00	0.00
305.7353	0.00	0.00
306.0699	0.00	0.00
306.4079	0.00	0.00
306.7395	0.00	0.00
307.1164	0.00	0.00
307.4500	0.00	0.00
307.7931	0.00	0.00
308.1246	0.00	0.00
308.4473	0.00	0.00
308.8029	0.00	0.00
309.2118	0.00	0.00
309.5992	0.00	0.00
309.9446	0.00	0.00
310.3208	0.00	0.00
310.7094	0.00	0.00
311.0998	0.00	0.00
311.4470	0.00	0.00
311.7920	0.00	0.00
312.1219	0.00	0.00
312.4549	0.00	0.00
312.7946	0.00	0.00
313.1275	0.00	0.00
313.5163	0.00	0.00
313.8567	0.00	0.00
314.2304	0.00	0.00
314.5659	0.00	0.00
314.9021	0.00	0.00
315.2328	0.00	0.00
315.5770	0.00	0.00
315.9134	0.00	0.00
316.2914	0.00	0.00
316.6287	0.00	0.00
317.0082	0.00	0.00
317.3466	0.00	0.00
317.6755	0.00	0.00
318.0190	0.00	0.00
318.3576	0.00	0.00
318.7325	0.00	0.00
319.0679	0.00	0.00
319.4054	0.00	0.00
319.7397	0.00	0.00
320.1243	0.00	0.00
320.4470	0.00	0.00
320.8033	0.00	0.00
321.1778	0.00	0.00
321.5239	0.00	0.00
321.8637	0.00	0.00
322.2396	0.00	0.00
322.5729	0.00	0.00
322.9094	0.00	0.00
323.2853	0.00	0.00
323.6173	0.00	0.00
323.9527	0.00	0.00
324.3054	0.00	0.00
324.6814	0.00	0.00
325.0215	0.00	0.00
325.3604	0.00	0.00
325.7377	0.00	0.00
326.1253	0.00	0.00
326.4574	0.00	0.00
326.7973	0.00	0.00
327.1724	0.00	0.00
327.5182	0.00	0.00
327.8578	0.00	0.00
328.2411	0.00	0.00
328.6229	0.00	0.00
328.9568	0.00	0.00
329.2923	0.00	0.00
329.6323	0.00	0.00
330.0173	0.00	0.00
330.3574	0.00	0.00
330.7373	0.00	0.00
331.0666	0.00	0.00
331.4041	0.00	0.00
331.7408	0.00	0.00
332.1513	0.00	0.00
332.5421	0.00	0.00
332.8810	0.00	0.00
333.2437	0.00	0.00
333.6229	0.00	0.00
333.9570	0.00	0.00
334.3008	0.00	0.00
334.6829	0.00	0.00
335.0670	0.00	0.00
335.4023	0.00	0.00
335.7468	0.00	0.00
336.1380	0.00	0.00
336.5385	0.00	0.00
336.8758	0.00	0.00
337.2506	0.00	0.00
337.6556	0.00	0.00
338.0418	0.00	0.00
338.3953	0.00	0.00
338.7628	0.00	0.00
339.1288	0.00	0.00
339.5148	0.00	0.00
339.8544	0.00	0.00
340.2373	0.00	0.00
340.5784	0.00	0.00
340.9145	0.00	0.00
341.3025	0.00	0.00
341.6847	0.00	0.00
342.0719	0.00	0.00
342.4100	0.00	0.00
342.7957	0.00	0.00
343.1798	0.00	0.00
343.5214	0.00	0.00
343.8702	0.00	0.00
344.2813	0.00	0.00
344.6622	0.00	0.00
345.0489	0.00	0.00
345.3849	0.00	0.00
345.7539	0.00	0.00
346.1579	0.00	0.00
346.5497	0.00	0.00
346.8862	0.00	0.00
347.2502	0.00	0.00
347.6359	0.00	0.00
348.0163	0.00	0.00
348.3555	0.00	0.00
348.7559	0.00	0.00
349.1549	0.00	0.00
349.5468	0.00	0.00
349.8992	0.00	0.00
350.2663	0.00	0.00
350.6391	0.00	0.00
351.0469	0.00	0.00
351.3985	0.00	0.00
351.7762	0.00	0.00
352.1621	0.00	0.00
352.5472	0.00	0.00
352.8982	0.00	0.00
353.2798	0.00	0.00
353.6645	0.00	0.00
354.0422	0.00	0.00
354.3948	0.00	0.00
354.7705	0.00	0.00
355.1563	0.00	0.00
355.5487	0.00	0.00
355.9018	0.00	0.00
356.2777	0.00	0.00
356.6589	0.00	0.00
357.0291	0.00	0.00
357.3679	0.00	0.00
357.7521	0.00	0.00
358.1499	0.00	0.00
358.5487	0.00	0.00
358.9001	0.00	0.00
359.2736	0.00	0.00
359.6719	0.00	0.00
360.0199	0.00	0.00
360.3720	0.00	0.00
360.7650	0.00	0.00
361.1380	0.00	0.00
361.5280	0.00	0.00
361.8670	0.00	0.00
362.2382	0.00	0.00
362.6286	0.00	0.00
363.0179	0.00	0.00
363.3572	0.00	0.00
363.7471	0.00	0.00
364.1286	0.00	0.00
364.5190	0.00	0.00
364.8569	0.00	0.00
365.2477	0.00	0.00
365.6388	0.00	0.00
366.0262	0.00	0.00
366.3590	0.00	0.00
366.7556	0.00	0.00
367.1647	0.00	0.00
367.5444	0.00	0.00
367.8952	0.00	0.00
368.2816	0.00	0.00
368.6682	0.00	0.00
369.0992	0.00	0.00
369.4464	0.00	0.00
369.8356	0.00	0.00
370.2242	0.00	0.00
370.6003	0.00	0.00
370.9367	0.00	0.00
371.3148	0.00	0.00
371.6979	0.00	0.00
372.1193	0.00	0.00
372.5450	0.00	0.00
372.8997	0.00	0.00
373.2857	0.00	0.00
373.6671	0.00	0.00
374.1006	0.00	0.00
374.4474	0.00	0.00
374.8323	0.00	0.00
375.2414	0.00	0.00
375.6643	0.00	0.00
376.0554	0.00	0.00
376.4055	0.00	0.00
376.8202	0.00	0.00
377.1967	0.00	0.00
377.5905	0.00	0.00
