sep= 
Time [s]	R1_m5 [ng/cm^2]	C1_m [ng/cm^2]
465.2262	0.00	0.00
465.6272	0.00	0.00
466.0565	0.00	0.00
466.4193	0.00	0.00
466.7599	0.00	0.00
467.1498	0.00	0.00
467.5343	0.00	0.00
467.9417	0.00	0.00
468.2952	0.00	0.00
468.6760	0.00	0.00
469.0546	0.00	0.00
469.4342	0.00	0.00
469.7740	0.00	0.00
470.1575	0.00	0.00
470.5423	0.00	0.00
470.9449	0.00	0.00
471.2935	0.00	0.00
471.6823	0.00	0.00
472.1154	0.00	0.00
472.5547	0.00	0.00
472.9465	0.00	0.00
473.2908	0.00	0.00
473.7054	0.00	0.00
474.1182	0.00	0.00
474.5135	0.00	0.00
474.9324	0.00	0.00
475.2831	0.00	0.00
475.6701	0.00	0.00
476.0539	0.00	0.00
476.4559	0.00	0.00
476.8032	0.00	0.00
477.2215	0.00	0.00
477.6018	0.00	0.00
478.0097	0.00	0.00
478.4446	0.00	0.00
478.7847	0.00	0.00
479.1889	0.00	0.00
479.6211	0.00	0.00
480.0635	0.00	0.00
480.4293	0.00	0.00
480.7712	0.00	0.00
481.1539	0.00	0.00
481.5426	0.00	0.00
481.9242	0.00	0.00
482.2679	0.00	0.00
482.6674	0.00	0.00
483.0630	0.00	0.00
483.4464	0.00	0.00
483.7916	0.00	0.00
484.1613	0.00	0.00
484.5403	0.00	0.00
484.9289	0.00	0.00
485.2734	0.00	0.00
485.6712	0.00	0.00
486.0461	0.00	0.00
486.4404	0.00	0.00
486.7866	0.00	0.00
487.1622	0.00	0.00
487.5361	0.00	0.00
488.0042	0.00	0.00
488.4508	0.00	0.00
488.8008	0.00	0.00
489.2351	0.00	0.00
489.6148	0.00	0.00
490.0692	0.00	0.00
490.5011	0.00	0.00
490.8364	0.00	0.00
491.2038	0.00	0.00
491.6087	0.00	0.00
491.9907	0.00	0.00
492.3296	0.00	0.00
492.7227	0.00	0.00
493.1260	0.00	0.00
493.5762	0.00	0.00
494.0252	0.00	0.00
494.4659	0.00	0.00
494.8090	0.00	0.00
